с,code
0,39
4.16667E-05,40
8.33333E-05,39
0.000125,38
0.000166667,38
0.000208333,38
0.00025,41
0.000291667,41
0.000333333,39
0.000375,41
0.000416667,41
0.000458333,41
0.0005,39
0.000541667,40
0.000583333,42
0.000625,43
0.000666667,39
0.000708333,42
0.00075,44
0.000791667,44
0.000833333,45
0.000875,43
0.000916667,42
0.000958333,40
0.001,40
0.00104167,39
0.00108333,40
0.001125,38
0.00116667,39
0.00120833,39
0.00125,38
0.00129167,39
0.00133333,41
0.001375,38
0.00141667,38
0.00145833,38
0.0015,38
0.00154167,36
0.00158333,39
0.001625,40
0.00166667,42
0.00170833,43
0.00175,40
0.00179167,40
0.00183333,39
0.001875,41
0.00191667,40
0.00195833,42
0.002,41
0.00204167,42
0.00208333,41
0.002125,42
0.00216667,40
0.00220833,39
0.00225,39
0.00229167,40
0.00233333,40
0.002375,38
0.00241667,38
0.00245833,36
0.0025,39
0.00254167,42
0.00258333,38
0.002625,38
0.00266667,39
0.00270833,39
0.00275,38
0.00279167,37
0.00283333,36
0.002875,36
0.00291667,35
0.00295833,37
0.003,35
0.00304167,34
0.00308333,33
0.003125,33
0.00316667,30
0.00320833,35
0.00325,36
0.00329167,32
0.00333333,34
0.003375,35
0.00341667,36
0.00345833,32
0.0035,31
0.00354167,31
0.00358333,32
0.003625,29
0.00366667,28
0.00370833,30
0.00375,28
0.00379167,26
0.00383333,27
0.003875,27
0.00391667,27
0.00395833,25
0.004,25
0.00404167,27
0.00408333,24
0.004125,24
0.00416667,24
0.00420833,24
0.00425,24
0.00429167,23
0.00433333,24
0.004375,23
0.00441667,24
0.00445833,22
0.0045,22
0.00454167,21
0.00458333,19
0.004625,17
0.00466667,20
0.00470833,21
0.00475,20
0.00479167,17
0.00483333,18
0.004875,17
0.00491667,17
0.00495833,18
0.005,17
0.00504167,16
0.00508333,15
0.005125,14
0.00516667,13
0.00520833,13
0.00525,11
0.00529167,11
0.00533333,9
0.005375,10
0.00541667,8
0.00545833,9
0.0055,9
0.00554167,5
0.00558333,6
0.005625,7
0.00566667,7
0.00570833,6
0.00575,3
0.00579167,6
0.00583333,5
0.005875,5
0.00591667,5
0.00595833,3
0.006,4
0.00604167,1
0.00608333,2
0.006125,1
0.00616667,-1
0.00620833,1
0.00625,3
0.00629167,0
0.00633333,-1
0.006375,-2
0.00641667,-1
0.00645833,-3
0.0065,-4
0.00654167,-3
0.00658333,-4
0.006625,-4
0.00666667,-3
0.00670833,-6
0.00675,-8
0.00679167,-8
0.00683333,-8
0.006875,-9
0.00691667,-7
0.00695833,-9
0.007,-11
0.00704167,-10
0.00708333,-9
0.007125,-10
0.00716667,-11
0.00720833,-11
0.00725,-10
0.00729167,-12
0.00733333,-13
0.007375,-11
0.00741667,-13
0.00745833,-12
0.0075,-13
0.00754167,-15
0.00758333,-13
0.007625,-15
0.00766667,-16
0.00770833,-16
0.00775,-16
0.00779167,-17
0.00783333,-19
0.007875,-19
0.00791667,-19
0.00795833,-19
0.008,-19
0.00804167,-21
0.00808333,-20
0.008125,-23
0.00816667,-22
0.00820833,-20
0.00825,-23
0.00829167,-23
0.00833333,-23
0.008375,-24
0.00841667,-23
0.00845833,-24
0.0085,-24
0.00854167,-24
0.00858333,-24
0.008625,-25
0.00866667,-24
0.00870833,-24
0.00875,-23
0.00879167,-25
0.00883333,-23
0.008875,-23
0.00891667,-22
0.00895833,-25
0.009,-28
0.00904167,-26
0.00908333,-30
0.009125,-29
0.00916667,-27
0.00920833,-27
0.00925,-28
0.00929167,-28
0.00933333,-28
0.009375,-31
0.00941667,-30
0.00945833,-28
0.0095,-30
0.00954167,-30
0.00958333,-29
0.009625,-29
0.00966667,-30
0.00970833,-31
0.00975,-29
0.00979167,-32
0.00983333,-31
0.009875,-32
0.00991667,-31
0.00995833,-32
0.01,-31
0.0100417,-31
0.0100833,-31
0.010125,-27
0.0101667,-29
0.0102083,-30
0.01025,-29
0.0102917,-30
0.0103333,-28
0.010375,-29
0.0104167,-29
0.0104583,-30
0.0105,-31
0.0105417,-31
0.0105833,-31
0.010625,-33
0.0106667,-32
0.0107083,-32
0.01075,-30
0.0107917,-35
0.0108333,-34
0.010875,-34
0.0109167,-34
0.0109583,-32
0.011,-32
0.0110417,-32
0.0110833,-33
0.011125,-34
0.0111667,-32
0.0112083,-32
0.01125,-35
0.0112917,-34
0.0113333,-33
0.011375,-35
0.0114167,-33
0.0114583,-30
0.0115,-30
0.0115417,-31
0.0115833,-31
0.011625,-33
0.0116667,-34
0.0117083,-34
0.01175,-34
0.0117917,-34
0.0118333,-36
0.011875,-34
0.0119167,-35
0.0119583,-36
0.012,-37
0.0120417,-38
0.0120833,-38
0.012125,-38
0.0121667,-39
0.0122083,-36
0.01225,-38
0.0122917,-36
0.0123333,-37
0.012375,-36
0.0124167,-35
0.0124583,-36
0.0125,-39
0.0125417,-39
0.0125833,-40
0.012625,-37
0.0126667,-38
0.0127083,-40
0.01275,-38
0.0127917,-38
0.0128333,-40
0.012875,-40
0.0129167,-39
0.0129583,-38
0.013,-39
0.0130417,-39
0.0130833,-38
0.013125,-39
0.0131667,-40
0.0132083,-38
0.01325,-41
0.0132917,-40
0.0133333,-39
0.013375,-42
0.0134167,-42
0.0134583,-43
0.0135,-42
0.0135417,-43
0.0135833,-45
0.013625,-44
0.0136667,-42
0.0137083,-42
0.01375,-43
0.0137917,-42
0.0138333,-40
0.013875,-39
0.0139167,-42
0.0139583,-41
0.014,-38
0.0140417,-45
0.0140833,-41
0.014125,-40
0.0141667,-41
0.0142083,-43
0.01425,-41
0.0142917,-41
0.0143333,-43
0.014375,-43
0.0144167,-42
0.0144583,-49
0.0145,-51
0.0145417,-49
0.0145833,-52
0.014625,-52
0.0146667,-53
0.0147083,-54
0.01475,-53
0.0147917,-53
0.0148333,-55
0.014875,-55
0.0149167,-57
0.0149583,-56
0.015,-56
0.0150417,-56
0.0150833,-57
0.015125,-58
0.0151667,-58
0.0152083,-57
0.01525,-56
0.0152917,-56
0.0153333,-57
0.015375,-58
0.0154167,-57
0.0154583,-56
0.0155,-55
0.0155417,-53
0.0155833,-53
0.015625,-52
0.0156667,-54
0.0157083,-54
0.01575,-55
0.0157917,-54
0.0158333,-53
0.015875,-53
0.0159167,-50
0.0159583,-52
0.016,-52
0.0160417,-51
0.0160833,-50
0.016125,-52
0.0161667,-53
0.0162083,-53
0.01625,-54
0.0162917,-51
0.0163333,-54
0.016375,-52
0.0164167,-51
0.0164583,-50
0.0165,-49
0.0165417,-50
0.0165833,-50
0.016625,-49
0.0166667,-50
0.0167083,-49
0.01675,-48
0.0167917,-50
0.0168333,-47
0.016875,-45
0.0169167,-45
0.0169583,-47
0.017,-47
0.0170417,-46
0.0170833,-48
0.017125,-47
0.0171667,-44
0.0172083,-42
0.01725,-42
0.0172917,-42
0.0173333,-45
0.017375,-44
0.0174167,-43
0.0174583,-41
0.0175,-42
0.0175417,-40
0.0175833,-40
0.017625,-39
0.0176667,-39
0.0177083,-38
0.01775,-38
0.0177917,-37
0.0178333,-38
0.017875,-37
0.0179167,-39
0.0179583,-33
0.018,-32
0.0180417,-33
0.0180833,-32
0.018125,-30
0.0181667,-28
0.0182083,-28
0.01825,-28
0.0182917,-25
0.0183333,-26
0.018375,-28
0.0184167,-26
0.0184583,-25
0.0185,-23
0.0185417,-24
0.0185833,-23
0.018625,-23
0.0186667,-21
0.0187083,-20
0.01875,-21
0.0187917,-20
0.0188333,-20
0.018875,-17
0.0189167,-16
0.0189583,-19
0.019,-20
0.0190417,-15
0.0190833,-16
0.019125,-16
0.0191667,-14
0.0192083,-13
0.01925,-11
0.0192917,-13
0.0193333,-13
0.019375,-12
0.0194167,-10
0.0194583,-9
0.0195,-6
0.0195417,-6
0.0195833,-5
0.019625,-4
0.0196667,-2
0.0197083,-3
0.01975,-2
0.0197917,-2
0.0198333,-1
0.019875,-2
0.0199167,-4
0.0199583,-2
0.02,1
0.0200417,1
0.0200833,-2
0.020125,-1
0.0201667,1
0.0202083,3
0.02025,3
0.0202917,4
0.0203333,3
0.020375,3
0.0204167,6
0.0204583,7
0.0205,3
0.0205417,7
0.0205833,6
0.020625,8
0.0206667,8
0.0207083,8
0.02075,11
0.0207917,12
0.0208333,14
0.020875,12
0.0209167,12
0.0209583,12
0.021,12
0.0210417,15
0.0210833,17
0.021125,14
0.0211667,17
0.0212083,15
0.02125,14
0.0212917,17
0.0213333,18
0.021375,17
0.0214167,16
0.0214583,16
0.0215,19
0.0215417,18
0.0215833,15
0.021625,16
0.0216667,15
0.0217083,15
0.02175,14
0.0217917,14
0.0218333,15
0.021875,15
0.0219167,17
0.0219583,15
0.022,16
0.0220417,16
0.0220833,15
0.022125,17
0.0221667,19
0.0222083,19
0.02225,19
0.0222917,24
0.0223333,23
0.022375,22
0.0224167,21
0.0224583,21
0.0225,21
0.0225417,20
0.0225833,21
0.022625,21
0.0226667,20
0.0227083,21
0.02275,20
0.0227917,19
0.0228333,19
0.022875,23
0.0229167,21
0.0229583,21
0.023,19
0.0230417,19
0.0230833,19
0.023125,21
0.0231667,20
0.0232083,19
0.02325,19
0.0232917,20
0.0233333,20
0.023375,20
0.0234167,19
0.0234583,19
0.0235,21
0.0235417,20
0.0235833,21
0.023625,21
0.0236667,21
0.0237083,21
0.02375,19
0.0237917,20
0.0238333,21
0.023875,21
0.0239167,20
0.0239583,21
0.024,21
0.0240417,18
0.0240833,21
0.024125,18
0.0241667,18
0.0242083,19
0.02425,17
0.0242917,18
0.0243333,17
0.024375,18
0.0244167,18
0.0244583,19
0.0245,16
0.0245417,17
0.0245833,20
0.024625,19
0.0246667,18
0.0247083,18
0.02475,20
0.0247917,20
0.0248333,20
0.024875,21
0.0249167,20
0.0249583,20
0.025,22
0.0250417,23
0.0250833,25
0.025125,24
0.0251667,26
0.0252083,23
0.02525,24
0.0252917,23
0.0253333,22
0.025375,22
0.0254167,22
0.0254583,21
0.0255,22
0.0255417,21
0.0255833,21
0.025625,21
0.0256667,22
0.0257083,23
0.02575,21
0.0257917,22
0.0258333,21
0.025875,20
0.0259167,24
0.0259583,22
0.026,21
0.0260417,22
0.0260833,24
0.026125,24
0.0261667,24
0.0262083,25
0.02625,23
0.0262917,24
0.0263333,26
