с,code
0,43
4.16667E-05,51
8.33333E-05,54
0.000125,52
0.000166667,54
0.000208333,56
0.00025,53
0.000291667,51
0.000333333,50
0.000375,45
0.000416667,37
0.000458333,35
0.0005,33
0.000541667,29
0.000583333,15
0.000625,12
0.000666667,12
0.000708333,4
0.00075,-11
0.000791667,-18
0.000833333,-19
0.000875,-23
0.000916667,-27
0.000958333,-25
0.001,-24
0.00104167,-27
0.00108333,-34
0.001125,-31
0.00116667,-30
0.00120833,-36
0.00125,-38
0.00129167,-36
0.00133333,-36
0.001375,-35
0.00141667,-28
0.00145833,-27
0.0015,-29
0.00154167,-25
0.00158333,-20
0.001625,-18
0.00166667,-17
0.00170833,-14
0.00175,-11
0.00179167,-7
0.00183333,2
0.001875,3
0.00191667,8
0.00195833,17
0.002,25
0.00204167,28
0.00208333,31
0.002125,33
0.00216667,41
0.00220833,39
0.00225,39
0.00229167,46
0.00233333,49
0.002375,47
0.00241667,42
0.00245833,40
0.0025,38
0.00254167,35
0.00258333,27
0.002625,18
0.00266667,7
0.00270833,2
0.00275,-5
0.00279167,-10
0.00283333,-16
0.002875,-21
0.00291667,-18
0.00295833,-20
0.003,-30
0.00304167,-33
0.00308333,-30
0.003125,-27
0.00316667,-26
0.00320833,-26
0.00325,-20
0.00329167,-13
0.00333333,-8
0.003375,-5
0.00341667,11
0.00345833,19
0.0035,26
0.00354167,32
0.00358333,36
0.003625,41
0.00366667,44
0.00370833,44
0.00375,43
0.00379167,45
0.00383333,46
0.003875,43
0.00391667,37
0.00395833,37
0.004,40
0.00404167,36
0.00408333,24
0.004125,19
0.00416667,18
0.00420833,10
0.00425,6
0.00429167,2
0.00433333,0
0.004375,-4
0.00441667,-8
0.00445833,-6
0.0045,-7
0.00454167,-10
0.00458333,-17
0.004625,-13
0.00466667,-6
0.00470833,-8
0.00475,-14
0.00479167,-12
0.00483333,-5
0.004875,-2
0.00491667,-2
0.00495833,-4
0.005,-2
0.00504167,4
0.00508333,5
0.005125,12
0.00516667,16
0.00520833,18
0.00525,24
0.00529167,43
0.00533333,51
0.005375,58
0.00541667,66
0.00545833,83
0.0055,94
0.00554167,102
0.00558333,106
0.005625,103
0.00566667,103
0.00570833,111
0.00575,126
0.00579167,138
0.00583333,143
0.005875,154
0.00591667,161
0.00595833,153
0.006,138
0.00604167,126
0.00608333,110
0.006125,94
0.00616667,89
0.00620833,83
0.00625,88
0.00629167,108
0.00633333,136
0.006375,171
0.00641667,202
0.00645833,237
0.0065,279
0.00654167,324
0.00658333,389
0.006625,472
0.00666667,559
0.00670833,657
0.00675,784
0.00679167,924
0.00683333,1058
0.006875,1187
0.00691667,1328
0.00695833,1484
0.007,1661
0.00704167,1849
0.00708333,2041
0.007125,2239
0.00716667,2450
0.00720833,2657
0.00725,2861
0.00729167,3052
0.00733333,3227
0.007375,3386
0.00741667,3527
0.00745833,3662
0.0075,3794
0.00754167,3916
0.00758333,4046
0.007625,4177
0.00766667,4298
0.00770833,4401
0.00775,4496
0.00779167,4558
0.00783333,4562
0.007875,4521
0.00791667,4471
0.00795833,4397
0.008,4267
0.00804167,4079
0.00808333,3858
0.008125,3614
0.00816667,3310
0.00820833,2911
0.00825,2435
0.00829167,1891
0.00833333,1269
0.008375,549
0.00841667,-233
0.00845833,-1083
0.0085,-2035
0.00854167,-3077
0.00858333,-4176
0.008625,-5333
0.00866667,-6580
0.00870833,-7884
0.00875,-8200
0.00879167,-8200
0.00883333,-8200
0.008875,-8200
0.00891667,-8200
0.00895833,-8200
0.009,-8200
0.00904167,-8200
0.00908333,-8200
0.009125,-8200
0.00916667,-8200
0.00920833,-8200
0.00925,-8200
0.00929167,-8200
0.00933333,-8200
0.009375,-8200
0.00941667,-8200
0.00945833,-8200
0.0095,-8200
0.00954167,-8200
0.00958333,-8162
0.009625,-7877
0.00966667,-7556
0.00970833,-7251
0.00975,-6959
0.00979167,-6680
0.00983333,-6408
0.009875,-6151
0.00991667,-5905
0.00995833,-5667
0.01,-5439
0.0100417,-5223
0.0100833,-4915
0.010125,-3757
0.0101667,-2455
0.0102083,-1274
0.01025,-223
0.0102917,701
0.0103333,1513
0.010375,2221
0.0104167,2841
0.0104583,3377
0.0105,3835
0.0105417,4226
0.0105833,4556
0.010625,4832
0.0106667,5058
0.0107083,5243
0.01075,5387
0.0107917,5705
0.0108333,6480
0.010875,7069
0.0109167,7501
0.0109583,7789
0.011,7928
0.0110417,7917
0.0110833,7774
0.011125,7521
0.0111667,7156
0.0112083,6708
0.01125,6187
0.0112917,5623
0.0113333,5034
0.011375,4439
0.0114167,3859
0.0114583,3315
0.0115,2814
0.0115417,2380
0.0115833,2086
0.011625,2050
0.0116667,2139
0.0117083,2231
0.01175,2310
0.0117917,2372
0.0118333,2416
0.011875,2449
0.0119167,2471
0.0119583,2478
0.012,2479
0.0120417,2471
0.0120833,2454
0.012125,2432
0.0121667,2406
0.0122083,2376
0.01225,2627
0.0122917,2908
0.0123333,3074
0.012375,3154
0.0124167,3145
0.0124583,3048
0.0125,2855
0.0125417,2570
0.0125833,2201
0.012625,1773
0.0126667,1331
0.0127083,1035
0.01275,978
0.0127917,990
0.0128333,1007
0.012875,1021
0.0129167,1028
0.0129583,1033
0.013,1032
0.0130417,1028
0.0130833,1022
0.013125,1012
0.0131667,1000
0.0132083,985
0.01325,968
0.0132917,953
0.0133333,933
0.013375,914
0.0134167,892
0.0134583,870
0.0135,849
0.0135417,826
0.0135833,805
0.013625,782
0.0136667,759
0.0137083,735
0.01375,713
0.0137917,690
0.0138333,668
0.013875,646
0.0139167,625
0.0139583,604
0.014,581
0.0140417,560
0.0140833,539
0.014125,519
0.0141667,500
0.0142083,482
0.01425,463
0.0142917,444
0.0143333,427
0.014375,409
0.0144167,393
0.0144583,376
0.0145,362
0.0145417,344
0.0145833,331
0.014625,318
0.0146667,304
0.0147083,291
0.01475,280
0.0147917,266
0.0148333,253
0.014875,241
0.0149167,229
0.0149583,219
0.015,210
0.0150417,200
0.0150833,190
0.015125,182
0.0151667,173
0.0152083,165
0.01525,155
0.0152917,146
0.0153333,138
0.015375,130
0.0154167,123
0.0154583,118
0.0155,111
0.0155417,101
0.0155833,99
0.015625,92
0.0156667,86
0.0157083,83
0.01575,77
0.0157917,71
0.0158333,66
0.015875,61
0.0159167,58
0.0159583,54
0.016,51
0.0160417,43
0.0160833,41
0.016125,36
0.0161667,35
0.0162083,30
0.01625,28
0.0162917,25
0.0163333,23
0.016375,20
0.0164167,17
0.0164583,14
0.0165,11
0.0165417,179
0.0165833,570
0.016625,835
0.0166667,1035
0.0167083,1174
0.01675,1245
0.0167917,1253
0.0168333,1212
0.016875,1118
0.0169167,977
0.0169583,788
0.017,550
0.0170417,269
0.0170833,-42
0.017125,-379
0.0171667,-726
0.0172083,-1068
0.01725,-1348
0.0172917,-1410
0.0173333,-1305
0.017375,-1175
0.0174167,-1052
0.0174583,-941
0.0175,-837
0.0175417,-744
0.0175833,-660
0.017625,-583
0.0176667,-516
0.0177083,-454
0.01775,-398
0.0177917,-347
0.0178333,-303
0.017875,-262
0.0179167,-224
0.0179583,-191
0.018,-163
0.0180417,-138
0.0180833,-114
0.018125,-94
0.0181667,-75
0.0182083,-59
0.01825,-44
0.0182917,-32
0.0183333,-22
0.018375,-14
0.0184167,-4
0.0184583,3
0.0185,9
0.0185417,252
0.0185833,689
0.018625,1017
0.0186667,1295
0.0187083,1531
0.01875,1741
0.0187917,1934
0.0188333,2115
0.018875,2282
0.0189167,2434
0.0189583,2589
0.019,2749
0.0190417,2899
0.0190833,3028
0.019125,3135
0.0191667,3227
0.0192083,3290
0.01925,3306
0.0192917,3286
0.0193333,3223
0.019375,3113
0.0194167,2955
0.0194583,2738
0.0195,2443
0.0195417,2068
0.0195833,1636
0.019625,1147
0.0196667,588
0.0197083,-14
0.01975,-626
0.0197917,-1226
0.0198333,-1820
0.019875,-2378
0.0199167,-2878
0.0199583,-3312
0.02,-3666
0.0200417,-3939
0.0200833,-4124
0.020125,-4220
0.0201667,-4221
0.0202083,-4128
0.02025,-3953
0.0202917,-3709
0.0203333,-3413
0.020375,-3069
0.0204167,-2675
0.0204583,-2247
0.0205,-1802
0.0205417,-1339
0.0205833,-865
0.020625,-381
0.0206667,114
0.0207083,624
0.02075,1150
0.0207917,1682
0.0208333,2219
