с,code
0,21
4.16667E-05,78
8.33333E-05,120
0.000125,89
0.000166667,56
0.000208333,76
0.00025,88
0.000291667,72
0.000333333,127
0.000375,258
0.000416667,333
0.000458333,345
0.0005,377
0.000541667,409
0.000583333,368
0.000625,351
0.000666667,436
0.000708333,513
0.00075,591
0.000791667,747
0.000833333,892
0.000875,918
0.000916667,923
0.000958333,989
0.001,976
0.00104167,837
0.00108333,765
0.001125,840
0.00116667,977
0.00120833,1104
0.00125,1249
0.00129167,1478
0.00133333,1682
0.001375,1697
0.00141667,1651
0.00145833,1707
0.0015,1711
0.00154167,1528
0.00158333,1362
0.001625,1393
0.00166667,1447
0.00170833,1420
0.00175,1504
0.00179167,1709
0.00183333,1821
0.001875,1815
0.00191667,1922
0.00195833,2121
0.002,2239
0.00204167,2357
0.00208333,2623
0.002125,2989
0.00216667,3269
0.00220833,3465
0.00225,3729
0.00229167,3977
0.00233333,4054
0.002375,4030
0.00241667,4079
0.00245833,4139
0.0025,4045
0.00254167,3900
0.00258333,3838
0.002625,3698
0.00266667,3368
0.00270833,3009
0.00275,2682
0.00279167,2197
0.00283333,1463
0.002875,634
0.00291667,-173
0.00295833,-1075
0.003,-2138
0.00304167,-3228
0.00308333,-4312
0.003125,-5569
0.00316667,-7038
0.00320833,-8177
0.00325,-8202
0.00329167,-8202
0.00333333,-8202
0.003375,-8202
0.00341667,-8202
0.00345833,-8202
0.0035,-8202
0.00354167,-8202
0.00358333,-8202
0.003625,-8202
0.00366667,-8202
0.00370833,-8202
0.00375,-8202
0.00379167,-8202
0.00383333,-8202
0.003875,-8202
0.00391667,-8202
0.00395833,-8202
0.004,-8202
0.00404167,-8148
0.00408333,-7848
0.004125,-7529
0.00416667,-7223
0.00420833,-6932
0.00425,-6652
0.00429167,-6384
0.00433333,-6127
0.004375,-5882
0.00441667,-5645
0.00445833,-5420
0.0045,-5203
0.00454167,-4996
0.00458333,-4796
0.004625,-4607
0.00466667,-4423
0.00470833,-4199
0.00475,-3454
0.00479167,-2611
0.00483333,-1739
0.004875,-782
0.00491667,195
0.00495833,1124
0.005,2070
0.00504167,3081
0.00508333,4061
0.005125,4942
0.00516667,5770
0.00520833,6572
0.00525,7290
0.00529167,7898
0.00533333,8181
0.005375,8181
0.00541667,8181
0.00545833,8181
0.0055,8181
0.00554167,8181
0.00558333,8181
0.005625,8181
0.00566667,8181
0.00570833,8181
0.00575,8181
0.00579167,7999
0.00583333,7450
0.005875,7051
0.00591667,6733
0.00595833,6510
0.006,6479
0.00604167,6628
0.00608333,6845
0.006125,7169
0.00616667,7733
0.00620833,8181
0.00625,8181
0.00629167,8181
0.00633333,8181
0.006375,8181
0.00641667,8181
0.00645833,8181
0.0065,8181
0.00654167,8181
0.00658333,8181
0.006625,8181
0.00666667,8181
0.00670833,8181
0.00675,7799
0.00679167,5858
0.00683333,3698
0.006875,1373
0.00691667,-1141
0.00695833,-3633
0.007,-5900
0.00704167,-7847
0.00708333,-8202
0.007125,-8202
0.00716667,-8202
0.00720833,-8202
0.00725,-8202
0.00729167,-8202
0.00733333,-8202
0.007375,-8202
0.00741667,-8202
0.00745833,-8202
0.0075,-8040
0.00754167,-6689
0.00758333,-5188
0.007625,-3710
0.00766667,-2264
0.00770833,-1042
0.00775,-162
0.00779167,458
0.00783333,854
0.007875,910
0.00791667,619
0.00795833,130
0.008,-465
0.00804167,-1192
0.00808333,-1991
0.008125,-2720
0.00816667,-3317
0.00820833,-3795
0.00825,-4101
0.00829167,-4148
0.00833333,-3951
0.008375,-3582
0.00841667,-3091
0.00845833,-2503
0.0085,-1838
0.00854167,-1134
0.00858333,-428
0.008625,257
0.00866667,897
0.00870833,1462
0.00875,1896
0.00879167,2147
0.00883333,2211
0.008875,2106
0.00891667,1846
0.00895833,1430
0.009,875
0.00904167,244
0.00908333,-383
0.009125,-948
0.00916667,-1412
0.00920833,-1734
0.00925,-1872
0.00929167,-1761
0.00933333,-1360
0.009375,-892
0.00941667,-458
0.00945833,-74
0.0095,267
0.00954167,568
0.00958333,825
0.009625,1072
0.00966667,1266
0.00970833,1433
0.00975,1576
0.00979167,1743
0.00983333,2286
0.009875,2775
0.00991667,3186
0.00995833,3540
0.01,3809
0.0100417,3974
0.0100833,4088
0.010125,4162
0.0101667,4162
0.0102083,4098
0.01025,4024
0.0102917,3942
0.0103333,3798
0.010375,3598
0.0104167,3388
0.0104583,3188
0.0105,2988
0.0105417,2806
0.0105833,2671
0.010625,2603
0.0106667,2579
0.0107083,2590
0.01075,2656
0.0107917,2775
0.0108333,2913
0.010875,3056
0.0109167,3222
0.0109583,3374
0.011,3457
0.0110417,3524
0.0110833,3612
0.011125,3659
0.0111667,3598
0.0112083,3454
0.01125,3254
0.0112917,2940
0.0113333,2447
0.011375,1815
0.0114167,1100
0.0114583,284
0.0115,-605
0.0115417,-1452
0.0115833,-2176
0.011625,-2767
0.0116667,-3209
0.0117083,-3472
0.01175,-3552
0.0117917,-3509
0.0118333,-3375
0.011875,-3139
0.0119167,-2827
0.0119583,-2463
0.012,-2038
0.0120417,-1559
0.0120833,-1068
0.012125,-583
0.0121667,-99
0.0122083,369
0.01225,781
0.0122917,1115
0.0123333,1361
0.012375,1509
0.0124167,1549
0.0124583,1458
0.0125,1244
0.0125417,936
0.0125833,529
0.012625,46
0.0126667,-468
0.0127083,-969
0.01275,-1441
0.0127917,-1857
0.0128333,-2170
0.012875,-2372
0.0129167,-2495
0.0129583,-2538
0.013,-2484
0.0130417,-2353
0.0130833,-2174
0.013125,-1934
0.0131667,-1633
0.0132083,-1291
0.01325,-931
0.0132917,-551
