с,code
0,33
4.16667E-05,45
8.33333E-05,54
0.000125,55
0.000166667,59
0.000208333,61
0.00025,62
0.000291667,64
0.000333333,65
0.000375,63
0.000416667,65
0.000458333,61
0.0005,59
0.000541667,49
0.000583333,39
0.000625,22
0.000666667,7
0.000708333,-2
0.00075,-6
0.000791667,-20
0.000833333,-36
0.000875,-46
0.000916667,-46
0.000958333,-44
0.001,-41
0.00104167,-35
0.00108333,-45
0.001125,-54
0.00116667,-50
0.00120833,-36
0.00125,-43
0.00129167,-53
0.00133333,-46
0.001375,-45
0.00141667,-47
0.00145833,-29
0.0015,-2
0.00154167,7
0.00158333,4
0.001625,0
0.00166667,-18
0.00170833,-46
0.00175,-69
0.00179167,-87
0.00183333,-121
0.001875,-151
0.00191667,-181
0.00195833,-223
0.002,-270
0.00204167,-305
0.00208333,-315
0.002125,-317
0.00216667,-344
0.00220833,-399
0.00225,-431
0.00229167,-423
0.00233333,-416
0.002375,-422
0.00241667,-417
0.00245833,-404
0.0025,-399
0.00254167,-387
0.00258333,-353
0.002625,-329
0.00266667,-346
0.00270833,-365
0.00275,-350
0.00279167,-320
0.00283333,-292
0.002875,-251
0.00291667,-195
0.00295833,-153
0.003,-127
0.00304167,-94
0.00308333,-45
0.003125,-2
0.00316667,28
0.00320833,68
0.00325,128
0.00329167,186
0.00333333,235
0.003375,299
0.00341667,392
0.00345833,460
0.0035,502
0.00354167,548
0.00358333,597
0.003625,637
0.00366667,683
0.00370833,734
0.00375,759
0.00379167,774
0.00383333,829
0.003875,894
0.00391667,901
0.00395833,859
0.004,811
0.00404167,724
0.00408333,598
0.004125,479
0.00416667,362
0.00420833,198
0.00425,-29
0.00429167,-276
0.00433333,-542
0.004375,-869
0.00441667,-1242
0.00445833,-1619
0.0045,-2032
0.00454167,-2522
0.00458333,-3065
0.004625,-3630
0.00466667,-4183
0.00470833,-4745
0.00475,-5321
0.00479167,-5912
0.00483333,-6531
0.004875,-7170
0.00491667,-7773
0.00495833,-8199
0.005,-8204
0.00504167,-8204
0.00508333,-8204
0.005125,-8204
0.00516667,-8204
0.00520833,-8204
0.00525,-8204
0.00529167,-8204
0.00533333,-8204
0.005375,-8094
0.00541667,-7765
0.00545833,-7451
0.0055,-7148
0.00554167,-6861
0.00558333,-6580
0.005625,-6316
0.00566667,-6062
0.00570833,-5818
0.00575,-5584
0.00579167,-5362
0.00583333,-5149
0.005875,-4898
0.00591667,-4253
0.00595833,-3559
0.006,-2924
0.00604167,-2338
0.00608333,-1773
0.006125,-1226
0.00616667,-712
0.00620833,-216
0.00625,262
0.00629167,719
0.00633333,1152
0.006375,1568
0.00641667,1977
0.00645833,2374
0.0065,2768
0.00654167,3181
0.00658333,3604
0.006625,4006
0.00666667,4382
0.00670833,4758
0.00675,5148
0.00679167,5522
0.00683333,5848
0.006875,6131
0.00691667,6375
0.00695833,6571
0.007,6719
0.00704167,6833
0.00708333,6916
0.007125,6934
0.00716667,6874
0.00720833,6745
0.00725,6551
0.00729167,6300
0.00733333,6009
0.007375,5700
0.00741667,5353
0.00745833,4949
0.0075,4499
0.00754167,4036
0.00758333,3592
0.007625,3167
0.00766667,2743
0.00770833,2308
0.00775,1868
0.00779167,1453
0.00783333,1080
0.007875,750
0.00791667,456
0.00795833,207
0.008,5
0.00804167,-154
0.00808333,-286
0.008125,-389
0.00816667,-440
0.00820833,-407
0.00825,-193
0.00829167,158
0.00833333,505
0.008375,811
0.00841667,1081
0.00845833,1313
0.0085,1513
0.00854167,1683
