с,code
0,39
4.16667E-05,47
8.33333E-05,45
0.000125,46
0.000166667,54
0.000208333,55
0.00025,51
0.000291667,50
0.000333333,51
0.000375,46
0.000416667,37
0.000458333,36
0.0005,35
0.000541667,24
0.000583333,13
0.000625,15
0.000666667,9
0.000708333,-4
0.00075,-20
0.000791667,-25
0.000833333,-23
0.000875,-29
0.000916667,-40
0.000958333,-46
0.001,-47
0.00104167,-48
0.00108333,-58
0.001125,-56
0.00116667,-54
0.00120833,-60
0.00125,-64
0.00129167,-58
0.00133333,-51
0.001375,-54
0.00141667,-55
0.00145833,-46
0.0015,-40
0.00154167,-41
0.00158333,-42
0.001625,-34
0.00166667,-32
0.00170833,-33
0.00175,-33
0.00179167,-24
0.00183333,-19
0.001875,-16
0.00191667,-15
0.00195833,-10
0.002,-4
0.00204167,0
0.00208333,3
0.002125,11
0.00216667,15
0.00220833,9
0.00225,12
0.00229167,21
0.00233333,28
0.002375,29
0.00241667,32
0.00245833,36
0.0025,37
0.00254167,31
0.00258333,27
0.002625,26
0.00266667,22
0.00270833,17
0.00275,10
0.00279167,5
0.00283333,3
0.002875,-9
0.00291667,-15
0.00295833,-15
0.003,-17
0.00304167,-26
0.00308333,-29
0.003125,-30
0.00316667,-35
0.00320833,-37
0.00325,-36
0.00329167,-33
0.00333333,-33
0.003375,-34
0.00341667,-33
0.00345833,-27
0.0035,-26
0.00354167,-22
0.00358333,-21
0.003625,-17
0.00366667,-14
0.00370833,-11
0.00375,-3
0.00379167,-1
0.00383333,0
0.003875,1
0.00391667,5
0.00395833,8
0.004,5
0.00404167,3
0.00408333,6
0.004125,9
0.00416667,6
0.00420833,6
0.00425,8
0.00429167,7
0.00433333,3
0.004375,2
0.00441667,5
0.00445833,1
0.0045,-1
0.00454167,2
0.00458333,6
0.004625,3
0.00466667,1
0.00470833,0
0.00475,4
0.00479167,4
0.00483333,-2
0.004875,-3
0.00491667,-1
0.00495833,-1
0.005,-5
0.00504167,-9
0.00508333,-6
0.005125,-4
0.00516667,-5
0.00520833,-5
0.00525,-2
0.00529167,-3
0.00533333,-8
0.005375,-5
0.00541667,-2
0.00545833,0
0.0055,-3
0.00554167,2
0.00558333,5
0.005625,5
0.00566667,5
0.00570833,4
0.00575,6
0.00579167,7
0.00583333,1
0.005875,-3
0.00591667,0
0.00595833,2
0.006,0
0.00604167,-2
0.00608333,0
0.006125,1
0.00616667,0
0.00620833,4
0.00625,3
0.00629167,-3
0.00633333,-7
0.006375,-4
0.00641667,-5
0.00645833,-5
0.0065,-6
0.00654167,-2
0.00658333,0
0.006625,-4
0.00666667,-5
0.00670833,-1
0.00675,-1
0.00679167,-8
0.00683333,-8
0.006875,-3
0.00691667,-6
0.00695833,-11
0.007,-12
0.00704167,-11
0.00708333,-12
0.007125,-18
0.00716667,-16
0.00720833,-20
0.00725,-22
0.00729167,-25
0.00733333,-26
0.007375,-27
0.00741667,-30
0.00745833,-33
0.0075,-33
0.00754167,-30
0.00758333,-32
0.007625,-33
0.00766667,-30
0.00770833,-28
0.00775,-26
0.00779167,-24
0.00783333,-19
0.007875,-17
0.00791667,-14
0.00795833,-15
0.008,-15
0.00804167,-10
0.00808333,-8
0.008125,-5
0.00816667,-2
0.00820833,-3
0.00825,0
0.00829167,3
0.00833333,7
0.008375,12
0.00841667,14
0.00845833,12
0.0085,12
0.00854167,16
0.00858333,18
0.008625,18
0.00866667,21
0.00870833,26
0.00875,28
0.00879167,27
0.00883333,26
0.008875,28
0.00891667,29
0.00895833,27
0.009,25
0.00904167,23
0.00908333,19
0.009125,13
0.00916667,11
0.00920833,6
0.00925,-2
0.00929167,-8
0.00933333,-15
0.009375,-18
0.00941667,-24
0.00945833,-30
0.0095,-38
0.00954167,-44
0.00958333,-44
0.009625,-49
0.00966667,-52
0.00970833,-52
0.00975,-53
0.00979167,-54
0.00983333,-53
0.009875,-47
0.00991667,-44
0.00995833,-36
0.01,-31
0.0100417,-25
0.0100833,-23
0.010125,-20
0.0101667,-13
0.0102083,-6
0.01025,-5
0.0102917,-4
0.0103333,6
0.010375,14
0.0104167,15
0.0104583,13
0.0105,15
0.0105417,21
0.0105833,23
0.010625,20
0.0106667,26
0.0107083,29
0.01075,29
0.0107917,32
0.0108333,39
0.010875,42
0.0109167,40
0.0109583,41
0.011,50
0.0110417,52
0.0110833,46
0.011125,46
0.0111667,50
0.0112083,49
0.01125,46
0.0112917,42
0.0113333,41
0.011375,37
0.0114167,29
0.0114583,22
0.0115,22
0.0115417,15
0.0115833,1
0.011625,-9
0.0116667,-7
0.0117083,-13
0.01175,-27
0.0117917,-31
0.0118333,-27
0.011875,-30
0.0119167,-41
0.0119583,-43
0.012,-34
0.0120417,-30
0.0120833,-33
0.012125,-31
0.0121667,-23
0.0122083,-20
0.01225,-24
0.0122917,-19
0.0123333,-15
0.012375,-15
0.0124167,-13
0.0124583,-10
0.0125,-8
0.0125417,-10
0.0125833,-11
0.012625,-7
0.0126667,-3
0.0127083,-6
0.01275,-7
0.0127917,-4
0.0128333,-3
0.012875,-6
0.0129167,-2
0.0129583,6
0.013,10
0.0130417,14
0.0130833,22
0.013125,35
0.0131667,37
0.0132083,41
0.01325,57
0.0132917,65
0.0133333,57
0.013375,58
0.0134167,72
0.0134583,79
0.0135,75
0.0135417,72
0.0135833,72
0.013625,66
0.0136667,63
0.0137083,61
0.01375,48
0.0137917,30
0.0138333,9
0.013875,-2
0.0139167,-15
