с,code
0,37
4.16667E-05,46
8.33333E-05,55
0.000125,72
0.000166667,96
0.000208333,101
0.00025,92
0.000291667,103
0.000333333,132
0.000375,161
0.000416667,176
0.000458333,195
0.0005,213
0.000541667,220
0.000583333,254
0.000625,325
0.000666667,396
0.000708333,441
0.00075,488
0.000791667,565
0.000833333,645
0.000875,701
0.000916667,739
0.000958333,770
0.001,796
0.00104167,839
0.00108333,940
0.001125,1097
0.00116667,1253
0.00120833,1381
0.00125,1510
0.00129167,1635
0.00133333,1729
0.001375,1799
0.00141667,1892
0.00145833,2011
0.0015,2157
0.00154167,2317
0.00158333,2487
0.001625,2692
0.00166667,2929
0.00170833,3151
0.00175,3319
0.00179167,3456
0.00183333,3623
0.001875,3810
0.00191667,3969
0.00195833,4134
0.002,4358
0.00204167,4604
0.00208333,4836
0.002125,5061
0.00216667,5253
0.00220833,5389
0.00225,5475
0.00229167,5528
0.00233333,5543
0.002375,5517
0.00241667,5477
0.00245833,5473
0.0025,5489
0.00254167,5469
0.00258333,5369
0.002625,5208
0.00266667,5006
0.00270833,4734
0.00275,4325
0.00279167,3796
0.00283333,3161
0.002875,2430
0.00291667,1625
0.00295833,806
0.003,-22
0.00304167,-905
0.00308333,-1869
0.003125,-2897
0.00316667,-4021
0.00320833,-5262
0.00325,-6581
0.00329167,-7900
0.00333333,-8203
0.003375,-8203
0.00341667,-8203
0.00345833,-8203
0.0035,-8203
0.00354167,-8203
0.00358333,-8203
0.003625,-8203
0.00366667,-8203
0.00370833,-8203
0.00375,-8203
0.00379167,-8203
0.00383333,-8203
0.003875,-8203
0.00391667,-8203
0.00395833,-8203
0.004,-8203
0.00404167,-8203
0.00408333,-8203
0.004125,-8203
0.00416667,-8203
0.00420833,-8203
0.00425,-8203
0.00429167,-8140
0.00433333,-7832
0.004375,-7514
0.00441667,-7210
0.00445833,-6920
0.0045,-6641
0.00454167,-6374
0.00458333,-6116
0.004625,-5871
0.00466667,-5636
0.00470833,-5409
0.00475,-5192
0.00479167,-4404
0.00483333,-3064
0.004875,-1827
0.00491667,-722
0.00495833,254
0.005,1114
0.00504167,1867
0.00508333,2525
0.005125,3095
0.00516667,3602
0.00520833,4676
0.00525,5925
0.00529167,7000
0.00533333,7943
0.005375,8180
0.00541667,8180
0.00545833,8180
0.0055,8180
0.00554167,8180
0.00558333,8180
0.005625,8180
0.00566667,8180
0.00570833,8180
0.00575,8180
0.00579167,8180
0.00583333,8180
0.005875,8055
0.00591667,7370
0.00595833,6593
0.006,5727
0.00604167,4799
0.00608333,3861
0.006125,2925
0.00616667,2020
0.00620833,1229
0.00625,579
0.00629167,29
0.00633333,-427
0.006375,-744
0.00641667,-931
0.00645833,-1019
0.0065,-1021
0.00654167,-925
0.00658333,-739
0.006625,-494
0.00666667,-200
0.00670833,189
0.00675,691
0.00679167,1238
0.00683333,1765
0.006875,2273
0.00691667,2767
0.00695833,3202
0.007,3540
0.00704167,3786
0.00708333,3958
0.007125,4067
0.00716667,4093
0.00720833,4037
0.00725,3915
0.00729167,3721
0.00733333,3397
0.007375,2917
0.00741667,2299
0.00745833,1539
0.0075,666
0.00754167,-257
0.00758333,-1156
0.007625,-1987
0.00766667,-2733
0.00770833,-3368
0.00775,-3873
0.00779167,-4265
0.00783333,-4500
0.007875,-4375
0.00791667,-3852
0.00795833,-3258
0.008,-2706
0.00804167,-2208
0.00808333,-1763
0.008125,-1365
0.00816667,-1010
0.00820833,-695
0.00825,-415
0.00829167,-170
0.00833333,47
0.008375,236
0.00841667,403
0.00845833,545
0.0085,671
0.00854167,777
0.00858333,869
0.008625,946
0.00866667,1010
0.00870833,1064
0.00875,1107
0.00879167,1140
0.00883333,1163
0.008875,1182
0.00891667,1194
0.00895833,1199
0.009,1202
0.00904167,1196
0.00908333,1191
0.009125,1181
0.00916667,1166
0.00920833,1151
0.00925,1133
0.00929167,1111
0.00933333,1090
0.009375,1067
0.00941667,1043
0.00945833,1019
0.0095,994
0.00954167,967
0.00958333,941
0.009625,914
0.00966667,887
0.00970833,862
0.00975,834
0.00979167,808
0.00983333,781
0.009875,757
0.00991667,732
0.00995833,708
0.01,682
0.0100417,659
0.0100833,636
0.010125,614
0.0101667,592
0.0102083,568
0.01025,549
0.0102917,527
0.0103333,508
0.010375,487
0.0104167,468
0.0104583,450
0.0105,430
0.0105417,414
0.0105833,397
0.010625,380
0.0106667,363
0.0107083,348
0.01075,335
0.0107917,320
0.0108333,306
0.010875,293
0.0109167,453
0.0109583,976
0.011,1393
0.0110417,1755
0.0110833,2057
0.011125,2309
0.0111667,2511
0.0112083,2666
0.01125,2776
0.0112917,2836
0.0113333,2856
0.011375,2838
0.0114167,2777
0.0114583,2638
0.0115,2400
0.0115417,2081
0.0115833,1702
0.011625,1256
0.0116667,731
0.0117083,160
0.01175,-415
0.0117917,-966
0.0118333,-1497
0.011875,-2000
0.0119167,-2462
0.0119583,-2866
0.012,-3196
0.0120417,-3442
0.0120833,-3612
0.012125,-3672
0.0121667,-3509
0.0122083,-3162
0.01225,-2801
0.0122917,-2466
0.0123333,-2160
0.012375,-1885
0.0124167,-1634
0.0124583,-1410
0.0125,-1209
0.0125417,-1027
0.0125833,-863
0.012625,-717
0.0126667,-587
0.0127083,-470
