с,code
0,12
4.16667E-05,41
8.33333E-05,63
0.000125,62
0.000166667,49
0.000208333,50
0.00025,78
0.000291667,102
0.000333333,110
0.000375,121
0.000416667,144
0.000458333,171
0.0005,183
0.000541667,192
0.000583333,200
0.000625,179
0.000666667,155
0.000708333,184
0.00075,267
0.000791667,333
0.000833333,368
0.000875,395
0.000916667,418
0.000958333,403
0.001,383
0.00104167,397
0.00108333,418
0.001125,439
0.00116667,500
0.00120833,629
0.00125,764
0.00129167,856
0.00133333,930
0.001375,1007
0.00141667,1058
0.00145833,1079
0.0015,1112
0.00154167,1190
0.00158333,1315
0.001625,1477
0.00166667,1669
0.00170833,1873
0.00175,2095
0.00179167,2349
0.00183333,2597
0.001875,2798
0.00191667,2993
0.00195833,3234
0.002,3494
0.00204167,3744
0.00208333,4013
0.002125,4320
0.00216667,4645
0.00220833,4958
0.00225,5232
0.00229167,5451
0.00233333,5646
0.002375,5833
0.00241667,6020
0.00245833,6192
0.0025,6335
0.00254167,6468
0.00258333,6619
0.002625,6809
0.00266667,6976
0.00270833,7054
0.00275,7050
0.00279167,7011
0.00283333,6899
0.002875,6633
0.00291667,6215
0.00295833,5688
0.003,5093
0.00304167,4452
0.00308333,3748
0.003125,2969
0.00316667,2103
0.00320833,1156
0.00325,98
0.00329167,-1097
0.00333333,-2419
0.003375,-3850
0.00341667,-5387
0.00345833,-7018
0.0035,-8201
0.00354167,-8201
0.00358333,-8201
0.003625,-8201
0.00366667,-8201
0.00370833,-8201
0.00375,-8201
0.00379167,-8201
0.00383333,-8201
0.003875,-8201
0.00391667,-8201
0.00395833,-8201
0.004,-8201
0.00404167,-8201
0.00408333,-8201
0.004125,-8201
0.00416667,-8201
0.00420833,-8201
0.00425,-8201
0.00429167,-8201
0.00433333,-8201
0.004375,-8201
0.00441667,-8201
0.00445833,-8201
0.0045,-8201
0.00454167,-8115
0.00458333,-7788
0.004625,-7471
0.00466667,-7168
0.00470833,-6878
0.00475,-6601
0.00479167,-6335
0.00483333,-6082
0.004875,-5830
0.00491667,-4925
0.00495833,-3561
0.005,-2308
0.00504167,-1190
0.00508333,-198
0.005125,674
0.00516667,1440
0.00520833,2678
0.00525,4660
0.00529167,6512
0.00533333,8013
0.005375,8182
0.00541667,8182
0.00545833,8182
0.0055,8182
0.00554167,8182
0.00558333,8182
0.005625,8182
0.00566667,8182
0.00570833,8182
0.00575,8182
0.00579167,8182
0.00583333,8182
0.005875,8182
0.00591667,8182
0.00595833,8182
0.006,8182
0.00604167,7964
0.00608333,6444
0.006125,4638
0.00616667,2787
0.00620833,909
0.00625,-973
0.00629167,-2792
0.00633333,-4456
0.006375,-5911
0.00641667,-7164
0.00645833,-8086
0.0065,-8201
0.00654167,-8201
0.00658333,-8201
0.006625,-8201
0.00666667,-8201
0.00670833,-8201
0.00675,-7616
0.00679167,-6530
0.00683333,-5258
0.006875,-3824
0.00691667,-2300
0.00695833,-756
0.007,791
0.00704167,2331
0.00708333,3809
0.007125,5168
0.00716667,6415
0.00720833,7560
0.00725,8182
0.00729167,8182
0.00733333,8182
0.007375,8182
0.00741667,8182
0.00745833,8182
0.0075,8182
0.00754167,7395
0.00758333,5834
0.007625,3992
0.00766667,1952
0.00770833,-204
0.00775,-2426
0.00779167,-4643
0.00783333,-6726
0.007875,-8168
0.00791667,-8201
0.00795833,-8201
0.008,-8201
0.00804167,-8201
0.00808333,-8201
0.008125,-7486
0.00816667,-6353
0.00820833,-5331
0.00825,-4417
0.00829167,-3597
0.00833333,-2867
0.008375,-2216
0.00841667,-1637
0.00845833,-1120
0.0085,-668
0.00854167,-264
0.00858333,89
0.008625,398
0.00866667,667
0.00870833,904
0.00875,1104
0.00879167,1278
0.00883333,1429
0.008875,1555
0.00891667,1659
0.00895833,1746
0.009,1818
0.00904167,1874
0.00908333,1915
0.009125,1945
0.00916667,1965
0.00920833,1976
0.00925,1980
0.00929167,1974
0.00933333,1961
0.009375,1947
0.00941667,1927
0.00945833,1900
0.0095,1873
0.00954167,1840
0.00958333,1806
0.009625,1770
0.00966667,1729
0.00970833,1692
0.00975,1651
0.00979167,1610
0.00983333,1567
0.009875,1524
0.00991667,1482
0.00995833,1438
0.01,1397
0.0100417,1354
0.0100833,1310
0.010125,1269
0.0101667,1228
0.0102083,1189
0.01025,1148
0.0102917,1111
0.0103333,1071
0.010375,1034
0.0104167,998
0.0104583,962
0.0105,926
0.0105417,892
0.0105833,859
0.010625,829
0.0106667,796
0.0107083,768
0.01075,738
0.0107917,710
0.0108333,681
0.010875,656
0.0109167,630
0.0109583,1095
0.011,1868
0.0110417,2520
0.0110833,3095
0.011125,3608
0.0111667,4069
0.0112083,4461
0.01125,4782
0.0112917,5046
0.0113333,5262
0.011375,5433
0.0114167,5538
0.0114583,5578
0.0115,5554
0.0115417,5434
0.0115833,5163
0.011625,4729
0.0116667,4163
0.0117083,3459
0.01175,2601
0.0117917,1607
0.0118333,522
0.011875,-635
0.0119167,-1847
0.0119583,-3083
0.012,-4306
0.0120417,-5462
0.0120833,-6475
0.012125,-7296
0.0121667,-7907
0.0122083,-8201
0.01225,-8184
0.0122917,-7632
0.0123333,-6804
0.012375,-6005
0.0124167,-5272
0.0124583,-4609
0.0125,-4009
0.0125417,-3468
0.0125833,-2979
0.012625,-2539
0.0126667,-2143
0.0127083,-1792
0.01275,-1474
0.0127917,-1192
0.0128333,-940
0.012875,-713
0.0129167,-515
