с,code
0,42
4.16667E-05,48
8.33333E-05,39
0.000125,25
0.000166667,22
0.000208333,18
0.00025,3
0.000291667,-9
0.000333333,4
0.000375,12
0.000416667,6
0.000458333,-5
0.0005,-3
0.000541667,8
0.000583333,3
0.000625,-11
0.000666667,-10
0.000708333,3
0.00075,10
0.000791667,16
0.000833333,27
0.000875,36
0.000916667,36
0.000958333,44
0.001,55
0.00104167,56
0.00108333,54
0.001125,59
0.00116667,75
0.00120833,87
0.00125,88
0.00129167,76
0.00133333,66
0.001375,59
0.00141667,62
0.00145833,91
0.0015,125
0.00154167,150
0.00158333,161
0.001625,161
0.00166667,178
0.00170833,209
0.00175,232
0.00179167,256
0.00183333,291
0.001875,330
0.00191667,378
0.00195833,420
0.002,442
0.00204167,449
0.00208333,479
0.002125,553
0.00216667,656
0.00220833,776
0.00225,931
0.00229167,1113
0.00233333,1288
0.002375,1455
0.00241667,1634
0.00245833,1820
0.0025,1996
0.00254167,2179
0.00258333,2372
0.002625,2585
0.00266667,2806
0.00270833,3036
0.00275,3272
0.00279167,3496
0.00283333,3736
0.002875,4014
0.00291667,4280
0.00295833,4490
0.003,4672
0.00304167,4894
0.00308333,5144
0.003125,5363
0.00316667,5563
0.00320833,5773
0.00325,5964
0.00329167,6095
0.00333333,6179
0.003375,6227
0.00341667,6236
0.00345833,6197
0.0035,6106
0.00354167,5961
0.00358333,5746
0.003625,5464
0.00366667,5115
0.00370833,4685
0.00375,4167
0.00379167,3544
0.00383333,2802
0.003875,1945
0.00391667,984
0.00395833,-80
0.004,-1212
0.00404167,-2386
0.00408333,-3629
0.004125,-5000
0.00416667,-6482
0.00420833,-7926
0.00425,-8203
0.00429167,-8203
0.00433333,-8203
0.004375,-8203
0.00441667,-8203
0.00445833,-8203
0.0045,-8203
0.00454167,-8203
0.00458333,-8203
0.004625,-8203
0.00466667,-8203
0.00470833,-8203
0.00475,-8203
0.00479167,-8203
0.00483333,-8203
0.004875,-8203
0.00491667,-8203
0.00495833,-8203
0.005,-8203
0.00504167,-8203
0.00508333,-8203
0.005125,-8203
0.00516667,-8203
0.00520833,-8060
0.00525,-7734
0.00529167,-7420
0.00533333,-7119
0.005375,-6833
0.00541667,-6557
0.00545833,-6293
0.0055,-6040
0.00554167,-5799
0.00558333,-5408
0.005625,-4164
0.00566667,-2849
0.00570833,-1664
0.00575,-611
0.00579167,320
0.00583333,1139
0.005875,1856
0.00591667,2482
0.00595833,3024
0.006,3492
0.00604167,4094
0.00608333,5416
0.006125,6610
0.00616667,7645
0.00620833,8180
0.00625,8180
0.00629167,8180
0.00633333,8180
0.006375,8180
0.00641667,8180
0.00645833,8180
0.0065,8180
0.00654167,8180
0.00658333,8180
0.006625,8159
0.00666667,7488
0.00670833,6533
0.00675,5470
0.00679167,4346
0.00683333,3210
0.006875,2095
0.00691667,1038
0.00695833,108
0.007,-647
0.00704167,-1238
0.00708333,-1667
0.007125,-1911
0.00716667,-1915
0.00720833,-1599
0.00725,-1136
0.00729167,-688
0.00733333,-288
0.007375,67
0.00741667,380
0.00745833,654
0.0075,1008
0.00754167,1793
0.00758333,2536
0.007625,3233
0.00766667,3891
0.00770833,4504
0.00775,5060
0.00779167,5545
0.00783333,5927
0.007875,6175
0.00791667,6284
0.00795833,6240
0.008,6011
0.00804167,5590
0.00808333,4993
0.008125,4228
0.00816667,3306
0.00820833,2246
0.00825,1113
0.00829167,-30
0.00833333,-1132
0.008375,-2156
0.00841667,-3054
0.00845833,-3727
0.0085,-3856
0.00854167,-3457
0.00858333,-2966
0.008625,-2501
0.00866667,-2081
0.00870833,-1704
0.00875,-1364
0.00879167,-1060
0.00883333,-791
0.008875,-551
0.00891667,-338
0.00895833,-152
0.009,15
0.00904167,159
0.00908333,285
0.009125,395
