с,code
0,27
4.16667E-05,40
8.33333E-05,44
0.000125,42
0.000166667,36
0.000208333,27
0.00025,28
0.000291667,47
0.000333333,63
0.000375,58
0.000416667,47
0.000458333,44
0.0005,47
0.000541667,44
0.000583333,44
0.000625,27
0.000666667,7
0.000708333,6
0.00075,10
0.000791667,11
0.000833333,18
0.000875,30
0.000916667,26
0.000958333,13
0.001,12
0.00104167,19
0.00108333,1
0.001125,-25
0.00116667,-25
0.00120833,-23
0.00125,-28
0.00129167,-32
0.00133333,-27
0.001375,-36
0.00141667,-52
0.00145833,-60
0.0015,-52
0.00154167,-51
0.00158333,-63
0.001625,-79
0.00166667,-100
0.00170833,-127
0.00175,-153
0.00179167,-157
0.00183333,-154
0.001875,-164
0.00191667,-188
0.00195833,-215
0.002,-236
0.00204167,-263
0.00208333,-297
0.002125,-321
0.00216667,-335
0.00220833,-354
0.00225,-392
0.00229167,-420
0.00233333,-429
0.002375,-443
0.00241667,-479
0.00245833,-516
0.0025,-531
0.00254167,-540
0.00258333,-553
0.002625,-560
0.00266667,-550
0.00270833,-532
0.00275,-507
0.00279167,-470
0.00283333,-444
0.002875,-436
0.00291667,-415
0.00295833,-370
0.003,-330
0.00304167,-298
0.00308333,-250
0.003125,-192
0.00316667,-148
0.00320833,-98
0.00325,-19
0.00329167,49
0.00333333,96
0.003375,146
0.00341667,210
0.00345833,263
0.0035,282
0.00354167,298
0.00358333,327
0.003625,358
0.00366667,372
0.00370833,371
0.00375,379
0.00379167,384
0.00383333,372
0.003875,328
0.00391667,281
0.00395833,235
0.004,175
0.00404167,100
0.00408333,16
0.004125,-63
0.00416667,-140
0.00420833,-208
0.00425,-283
0.00429167,-371
0.00433333,-470
0.004375,-561
0.00441667,-630
0.00445833,-695
0.0045,-760
0.00454167,-812
0.00458333,-850
0.004625,-887
0.00466667,-941
0.00470833,-996
0.00475,-1035
0.00479167,-1053
0.00483333,-1056
0.004875,-1058
0.00491667,-1059
0.00495833,-1062
0.005,-1058
