с,code
0,15
4.17E-05,49
8.33E-05,57
0.000125,53
0.000166667,44
0.000208333,45
0.00025,67
0.000291667,100
0.000333333,142
0.000375,202
0.000416667,276
0.000458333,311
0.0005,286
0.000541667,235
0.000583333,215
0.000625,253
0.000666667,328
0.000708333,458
0.00075,674
0.000791667,906
0.000833333,1058
0.000875,1115
0.000916667,1102
0.000958333,1033
0.001,930
0.00104167,838
0.00108333,821
0.001125,946
0.00116667,1224
0.00120833,1568
0.00125,1905
0.00129167,2181
0.00133333,2346
0.001375,2407
0.00141667,2407
0.00145833,2349
0.0015,2278
0.00154167,2240
0.00158333,2236
0.001625,2274
0.00166667,2383
0.00170833,2549
0.00175,2730
0.00179167,2909
0.00183333,3077
0.001875,3223
0.00191667,3328
0.00195833,3448
0.002,3610
0.00204167,3787
0.00208333,3937
0.002125,4116
0.00216667,4340
0.00220833,4560
0.00225,4730
0.00229167,4848
0.00233333,4920
0.002375,4937
0.00241667,4923
0.00245833,4895
0.0025,4864
0.00254167,4821
0.00258333,4731
0.002625,4605
0.00266667,4487
0.00270833,4346
0.00275,4092
0.00279167,3707
0.00283333,3169
0.002875,2490
0.00291667,1729
0.00295833,891
0.003,-69
0.00304167,-1201
0.00308333,-2467
0.003125,-3819
0.00316667,-5276
0.00320833,-6873
0.00325,-8169
0.00329167,-8202
0.00333333,-8202
0.003375,-8202
0.00341667,-8202
0.00345833,-8202
0.0035,-8202
0.00354167,-8202
0.00358333,-8202
0.003625,-8202
0.00366667,-8202
0.00370833,-8285
0.00375,-8285
0.00379167,-8285
0.00383333,-8285
0.003875,-8285
0.00391667,-8285
0.00395833,-8285
0.004,-8285
0.00404167,-8285
0.00408333,-8285
0.004125,-8285
0.00416667,-8285
0.00420833,-8204
0.00425,-7878
0.00429167,-7562
0.00433333,-7260
0.004375,-6971
0.00441667,-6693
0.00445833,-6427
0.0045,-6057
0.00454167,-4620
0.00458333,-2869
0.004625,-1147
0.00466667,507
0.00470833,2048
0.00475,3483
0.00479167,4860
0.00483333,6205
0.004875,7523
0.00491667,8098
0.00495833,8098
0.005,8098
0.00504167,8098
0.00508333,8098
0.005125,8098
0.00516667,8098
0.00520833,8098
0.00525,8098
0.00529167,8098
0.00533333,8098
0.005375,8098
0.00541667,8098
0.00545833,8098
0.0055,8098
0.00554167,8098
0.00558333,8098
0.005625,8098
0.00566667,8098
0.00570833,8098
0.00575,8098
0.00579167,8098
0.00583333,8098
0.005875,7839
0.00591667,6602
0.00595833,5334
0.006,4150
0.00604167,3094
0.00608333,2151
0.006125,1344
0.00616667,712
0.00620833,204
0.00625,-178
0.00629167,-409
0.00633333,-537
0.006375,-584
0.00641667,-575
0.00645833,-591
0.0065,-678
0.00654167,-813
0.00658333,-1003
0.006625,-1277
0.00666667,-1673
0.00670833,-2213
0.00675,-2890
0.00679167,-3655
0.00683333,-4471
0.006875,-5351
0.00691667,-6294
0.00695833,-7237
0.007,-8100
0.00704167,-8285
0.00708333,-8285
0.007125,-8285
0.00716667,-8285
0.00720833,-8285
0.00725,-8285
0.00729167,-8285
0.00733333,-8285
0.007375,-8285
0.00741667,-8285
0.00745833,-8285
0.0075,-8285
0.00754167,-8285
0.00758333,-8285
0.007625,-8285
0.00766667,-8285
0.00770833,-8285
0.00775,-8285
0.00779167,-8285
0.00783333,-8285
0.007875,-8285
0.00791667,-8285
0.00795833,-8285
0.008,-8285
0.00804167,-8075
0.00808333,-7751
0.008125,-7441
0.00816667,-7143
0.00820833,-6859
0.00825,-6585
0.00829167,-6323
0.00833333,-6073
0.008375,-5832
0.00841667,-5602
0.00845833,-5380
0.0085,-5036
0.00854167,-4047
0.00858333,-3018
0.008625,-2018
0.00866667,-1010
0.00870833,10
0.00875,1036
0.00879167,2036
0.00883333,2971
0.008875,3847
0.00891667,4670
0.00895833,5398
0.009,5991
0.00904167,6450
0.00908333,6780
0.009125,6984
0.00916667,7094
0.00920833,7107
0.00925,7057
0.00929167,7002
0.00933333,6954
0.009375,6833
0.00941667,6611
0.00945833,6335
0.0095,6053
0.00954167,5781
0.00958333,5502
0.009625,5185
0.00966667,4876
0.00970833,4641
0.00975,4495
0.00979167,4401
0.00983333,4304
0.009875,4182
0.00991667,4064
0.00995833,3962
0.01,3840
0.0100417,3639
0.0100833,3360
0.010125,3056
0.0101667,2764
0.0102083,2494
0.01025,2205
0.0102917,1916
0.0103333,1674
0.010375,1485
0.0104167,1332
0.0104583,1222
0.0105,1155
0.0105417,1125
0.0105833,1127
0.010625,1163
0.0106667,1271
0.0107083,1461
0.01075,1685
0.0107917,1935
0.0108333,2216
0.010875,2533
0.0109167,2889
0.0109583,3246
0.011,3529
0.0110417,3700
0.0110833,3800
0.011125,3860
0.0111667,3857
0.0112083,3768
0.01125,3596
0.0112917,3353
0.0113333,3052
0.011375,2686
0.0114167,2235
0.0114583,1718
0.0115,1140
0.0115417,500
0.0115833,-165
0.011625,-794
0.0116667,-1359
0.0117083,-1816
0.01175,-2160
0.0117917,-2405
0.0118333,-2549
0.011875,-2587
0.0119167,-2530
0.0119583,-2399
0.012,-2220
0.0120417,-2017
0.0120833,-1792
0.012125,-1561
0.0121667,-1331
0.0122083,-1131
0.01225,-977
0.0122917,-856
0.0123333,-770
0.012375,-718
0.0124167,-681
0.0124583,-636
0.0125,-599
0.0125417,-587
0.0125833,-588
0.012625,-576
0.0126667,-560
0.0127083,-558
0.01275,-562
0.0127917,-561
0.0128333,-547
0.012875,-528
0.0129167,-487
0.0129583,-393
0.013,-270
0.0130417,-156
0.0130833,-60
0.013125,15
0.0131667,85
0.0132083,177
0.01325,290
0.0132917,411
