с,code
0,33
4.16667E-05,41
8.33333E-05,48
0.000125,52
0.000166667,53
0.000208333,54
0.00025,55
0.000291667,55
0.000333333,54
0.000375,53
0.000416667,54
0.000458333,50
0.0005,50
0.000541667,47
0.000583333,41
0.000625,36
0.000666667,25
0.000708333,19
0.00075,7
0.000791667,-5
0.000833333,-15
0.000875,-22
0.000916667,-27
0.000958333,-37
0.001,-43
0.00104167,-49
0.00108333,-51
0.001125,-55
0.00116667,-65
0.00120833,-67
0.00125,-67
0.00129167,-71
0.00133333,-75
0.001375,-67
0.00141667,-63
0.00145833,-66
0.0015,-64
0.00154167,-53
0.00158333,-50
0.001625,-52
0.00166667,-46
0.00170833,-36
0.00175,-32
0.00179167,-33
0.00183333,-24
0.001875,-15
0.00191667,-9
0.00195833,-6
0.002,4
0.00204167,6
0.00208333,7
0.002125,16
0.00216667,23
0.00220833,24
0.00225,28
0.00229167,35
0.00233333,43
0.002375,45
0.00241667,49
0.00245833,56
0.0025,59
0.00254167,57
0.00258333,59
0.002625,59
0.00266667,56
0.00270833,53
0.00275,53
0.00279167,47
0.00283333,42
0.002875,37
0.00291667,31
0.00295833,19
0.003,6
0.00304167,-1
0.00308333,-11
0.003125,-20
0.00316667,-30
0.00320833,-37
0.00325,-43
0.00329167,-51
0.00333333,-55
0.003375,-60
0.00341667,-65
0.00345833,-64
0.0035,-62
0.00354167,-65
0.00358333,-61
0.003625,-52
0.00366667,-45
0.00370833,-37
0.00375,-29
0.00379167,-21
0.00383333,-14
0.003875,-10
0.00391667,-1
0.00395833,3
0.004,6
0.00404167,3
0.00408333,7
0.004125,7
0.00416667,8
0.00420833,10
0.00425,14
0.00429167,13
0.00433333,14
0.004375,9
0.00441667,7
0.00445833,8
0.0045,10
0.00454167,13
0.00458333,14
0.004625,14
0.00466667,14
0.00470833,19
0.00475,20
0.00479167,22
0.00483333,25
0.004875,27
0.00491667,28
0.00495833,33
0.005,34
0.00504167,38
0.00508333,38
0.005125,32
0.00516667,28
0.00520833,23
0.00525,22
0.00529167,19
0.00533333,15
0.005375,10
0.00541667,8
0.00545833,3
0.0055,2
0.00554167,-3
0.00558333,-12
0.005625,-17
0.00566667,-17
0.00570833,-24
0.00575,-29
0.00579167,-25
0.00583333,-18
0.005875,-14
0.00591667,-12
0.00595833,-8
0.006,-1
0.00604167,4
0.00608333,7
0.006125,10
0.00616667,8
0.00620833,11
0.00625,17
0.00629167,24
0.00633333,26
0.006375,27
0.00641667,25
0.00645833,25
0.0065,19
0.00654167,9
0.00658333,4
0.006625,3
0.00666667,1
0.00670833,-3
0.00675,-3
0.00679167,-3
0.00683333,-8
0.006875,-9
0.00691667,-6
0.00695833,-3
0.007,-7
0.00704167,-1
0.00708333,11
0.007125,16
0.00716667,17
0.00720833,37
0.00725,53
0.00729167,52
0.00733333,53
0.007375,67
0.00741667,71
0.00745833,53
0.0075,44
0.00754167,61
0.00758333,67
0.007625,45
0.00766667,28
0.00770833,39
0.00775,43
0.00779167,20
0.00783333,10
0.007875,21
0.00791667,13
0.00795833,-22
0.008,-51
0.00804167,-66
0.00808333,-84
0.008125,-97
0.00816667,-91
0.00820833,-76
0.00825,-67
0.00829167,-60
0.00833333,-42
