с,code
0,199
4.16667E-05,397
8.33333E-05,627
0.000125,873
0.000166667,1093
0.000208333,1276
0.00025,1452
0.000291667,1643
0.000333333,1842
0.000375,2022
0.000416667,2182
0.000458333,2339
0.0005,2498
0.000541667,2648
0.000583333,2788
0.000625,2930
0.000666667,3071
0.000708333,3208
0.00075,3355
0.000791667,3498
0.000833333,3615
0.000875,3713
0.000916667,3814
0.000958333,3894
0.001,3922
0.00104167,3912
0.00108333,3887
0.001125,3833
0.00116667,3725
0.00120833,3565
0.00125,3350
0.00129167,3054
0.00133333,2669
0.001375,2218
0.00141667,1701
0.00145833,1094
0.0015,370
0.00154167,-461
0.00158333,-1374
0.001625,-2386
0.00166667,-3532
0.00170833,-4806
0.00175,-6182
0.00179167,-7666
0.00183333,-8202
0.001875,-8202
0.00191667,-8202
0.00195833,-8202
0.002,-8202
0.00204167,-8202
0.00208333,-8202
0.002125,-8202
0.00216667,-8202
0.00220833,-8202
0.00225,-8202
0.00229167,-8202
0.00233333,-8202
0.002375,-8202
0.00241667,-8202
0.00245833,-8202
0.0025,-8202
0.00254167,-7989
0.00258333,-7665
0.002625,-7356
0.00266667,-7057
0.00270833,-6773
0.00275,-6500
0.00279167,-6239
0.00283333,-5987
0.002875,-5747
0.00291667,-5302
0.00295833,-4015
0.003,-2714
0.00304167,-1541
0.00308333,-501
0.003125,419
0.00316667,1227
0.00320833,1933
0.00325,2550
0.00329167,3084
0.00333333,3544
0.003375,3935
0.00341667,4268
0.00345833,4546
0.0035,4777
0.00354167,4964
0.00358333,5111
0.003625,5222
0.00366667,5305
0.00370833,5360
0.00375,5774
0.00379167,6392
0.00383333,6843
0.003875,7197
0.00391667,7449
0.00395833,7610
0.004,7698
0.00404167,7717
0.00408333,7651
0.004125,7490
0.00416667,7258
0.00420833,6970
0.00425,6615
0.00429167,6195
0.00433333,5727
0.004375,5221
0.00441667,4680
0.00445833,4117
0.0045,3561
0.00454167,3032
0.00458333,2538
0.004625,2097
0.00466667,1737
0.00470833,1480
0.00475,1316
0.00479167,1245
0.00483333,1295
0.004875,1464
0.00491667,1739
0.00495833,2119
0.005,2603
0.00504167,3179
0.00508333,3810
0.005125,4478
0.00516667,5169
0.00520833,5873
0.00525,6547
0.00529167,7132
0.00533333,7590
0.005375,7894
0.00541667,8009
0.00545833,7901
0.0055,7530
0.00554167,6875
0.00558333,5929
0.005625,4709
0.00566667,3225
0.00570833,1490
0.00575,-437
0.00579167,-2477
0.00583333,-4552
0.005875,-6548
0.00591667,-8061
0.00595833,-8202
0.006,-8202
0.00604167,-8202
0.00608333,-7712
0.006125,-6740
0.00616667,-5854
0.00620833,-5052
0.00625,-4329
0.00629167,-3676
0.00633333,-3090
0.006375,-2565
0.00641667,-2095
0.00645833,-1673
0.0065,-1300
0.00654167,-965
0.00658333,-670
0.006625,-408
0.00666667,-179
0.00670833,21
0.00675,200
0.00679167,355
0.00683333,488
0.006875,606
0.00691667,705
0.00695833,791
0.007,862
0.00704167,920
0.00708333,968
0.007125,1007
0.00716667,1038
0.00720833,1062
0.00725,1079
0.00729167,1088
0.00733333,1098
0.007375,1098
0.00741667,1092
0.00745833,1085
0.0075,1077
0.00754167,1066
0.00758333,1050
0.007625,1033
0.00766667,1014
0.00770833,997
0.00775,974
0.00779167,952
0.00783333,930
0.007875,908
0.00791667,883
0.00795833,858
0.008,835
0.00804167,809
0.00808333,785
0.008125,761
0.00816667,739
0.00820833,715
0.00825,689
0.00829167,667
0.00833333,642
0.008375,620
0.00841667,598
0.00845833,575
0.0085,554
0.00854167,534
0.00858333,514
0.008625,494
0.00866667,476
0.00870833,458
0.00875,439
0.00879167,422
0.00883333,406
0.008875,388
0.00891667,375
0.00895833,359
0.009,343
0.00904167,329
0.00908333,314
0.009125,340
0.00916667,928
0.00920833,1566
0.00925,2088
0.00929167,2513
0.00933333,2846
0.009375,3113
0.00941667,3322
0.00945833,3483
0.0095,3600
0.00954167,3678
0.00958333,3718
0.009625,3728
0.00966667,3712
0.00970833,3677
0.00975,3629
0.00979167,3580
0.00983333,3516
0.009875,3417
0.00991667,3278
0.00995833,3092
0.01,2841
0.0100417,2507
0.0100833,2085
0.010125,1571
0.0101667,956
0.0102083,241
0.01025,-566
0.0102917,-1426
0.0103333,-2324
0.010375,-3247
0.0104167,-4171
0.0104583,-5044
0.0105,-5814
0.0105417,-6668
0.0105833,-7160
0.010625,-7482
0.0106667,-7602
0.0107083,-7456
0.01075,-6893
0.0107917,-6149
0.0108333,-5427
0.010875,-4766
0.0109167,-4169
0.0109583,-3629
0.011,-3143
0.0110417,-2705
0.0110833,-2314
0.011125,-1961
0.0111667,-1646
0.0112083,-1366
0.01125,-1114
0.0112917,-890
0.0113333,-677
0.011375,-109
0.0114167,475
0.0114583,960
0.0115,1387
0.0115417,1771
0.0115833,2117
0.011625,2423
0.0116667,2679
0.0117083,2889
0.01175,3065
0.0117917,3208
0.0118333,3321
0.011875,3405
0.0119167,3457
0.0119583,3484
0.012,3507
0.0120417,3522
0.0120833,3519
0.012125,3500
0.0121667,3480
0.0122083,3456
0.01225,3423
0.0122917,3370
0.0123333,3275
0.012375,3139
0.0124167,2966
0.0124583,2751
0.0125,2472
0.0125417,2123
0.0125833,1709
0.012625,1241
0.0126667,721
0.0127083,148
0.01275,-482
0.0127917,-1146
0.0128333,-1826
0.012875,-2494
0.0129167,-3128
0.0129583,-3710
0.013,-4235
0.0130417,-4683
0.0130833,-5027
0.013125,-5241
0.0131667,-5316
0.0132083,-5278
0.01325,-5136
0.0132917,-4895
0.0133333,-4557
0.013375,-4136
0.0134167,-3652
0.0134583,-3123
0.0135,-2551
0.0135417,-1942
0.0135833,-1296
0.013625,-621
0.0136667,76
0.0137083,801
0.01375,1552
0.0137917,2322
0.0138333,3096
0.013875,3867
0.0139167,4652
0.0139583,5459
0.014,6265
0.0140417,7069
0.0140833,7825
0.014125,7974
0.0141667,7974
0.0142083,7974
0.01425,7974
0.0142917,7974
0.0143333,7974
0.014375,7974
0.0144167,7974
0.0144583,7974
0.0145,7974
0.0145417,7974
0.0145833,7974
0.014625,7974
0.0146667,7974
0.0147083,7974
0.01475,7974
0.0147917,7974
0.0148333,7974
0.014875,7974
0.0149167,7974
0.0149583,7974
0.015,7974
0.0150417,7974
0.0150833,7974
0.015125,7974
0.0151667,7451
0.0152083,6665
0.01525,5824
0.0152917,4940
0.0153333,4006
0.015375,2993
0.0154167,1925
0.0154583,847
0.0155,-222
0.0155417,-1296
0.0155833,-2350
0.015625,-3360
0.0156667,-4326
0.0157083,-5242
0.01575,-6089
0.0157917,-6841
0.0158333,-7476
0.015875,-8002
0.0159167,-8368
0.0159583,-8409
0.016,-8409
0.0160417,-8409
0.0160833,-8409
0.016125,-8409
0.0161667,-8167
0.0162083,-7791
0.01625,-7361
0.0162917,-6881
0.0163333,-6387
0.016375,-5905
0.0164167,-5437
0.0164583,-4987
0.0165,-4599
0.0165417,-4306
0.0165833,-4101
0.016625,-3971
0.0166667,-3932
0.0167083,-4002
0.01675,-4147
0.0167917,-4351
0.0168333,-4603
0.016875,-4896
0.0169167,-5218
0.0169583,-5557
0.017,-5896
0.0170417,-6222
0.0170833,-6530
0.017125,-6802
0.0171667,-7033
0.0172083,-7216
0.01725,-7363
0.0172917,-7484
0.0173333,-7573
0.017375,-7629
0.0174167,-7674
0.0174583,-7739
0.0175,-7812
0.0175417,-7875
0.0175833,-7973
0.017625,-8138
0.0176667,-8346
0.0177083,-8409
0.01775,-8409
0.0177917,-8409
