с,code
0,38
4.16667E-05,47
8.33333E-05,51
0.000125,52
0.000166667,62
0.000208333,73
0.00025,71
0.000291667,63
0.000333333,54
0.000375,53
0.000416667,50
0.000458333,44
0.0005,42
0.000541667,43
0.000583333,39
0.000625,33
0.000666667,31
0.000708333,34
0.00075,31
0.000791667,31
0.000833333,44
0.000875,55
0.000916667,54
0.000958333,55
0.001,71
0.00104167,82
0.00108333,75
0.001125,78
0.00116667,82
0.00120833,79
0.00125,72
0.00129167,80
0.00133333,102
0.001375,122
0.00141667,134
0.00145833,160
0.0015,183
0.00154167,187
0.00158333,185
0.001625,192
0.00166667,207
0.00170833,214
0.00175,218
0.00179167,240
0.00183333,277
0.001875,312
0.00191667,356
0.00195833,407
0.002,457
0.00204167,492
0.00208333,531
0.002125,570
0.00216667,612
0.00220833,655
0.00225,701
0.00229167,754
0.00233333,810
0.002375,875
0.00241667,947
0.00245833,1018
0.0025,1100
0.00254167,1191
0.00258333,1275
0.002625,1348
0.00266667,1413
0.00270833,1477
0.00275,1533
0.00279167,1584
0.00283333,1637
0.002875,1703
0.00291667,1767
0.00295833,1822
0.003,1869
0.00304167,1916
0.00308333,1957
0.003125,1980
0.00316667,2006
0.00320833,2052
0.00325,2098
0.00329167,2125
0.00333333,2167
0.003375,2244
0.00341667,2320
0.00345833,2387
0.0035,2478
0.00354167,2595
0.00358333,2694
0.003625,2777
0.00366667,2877
0.00370833,2990
0.00375,3075
0.00379167,3152
0.00383333,3238
0.003875,3303
0.00391667,3348
0.00395833,3396
0.004,3434
0.00404167,3436
0.00408333,3417
0.004125,3396
0.00416667,3356
0.00420833,3282
0.00425,3195
0.00429167,3105
0.00433333,2991
0.004375,2831
0.00441667,2631
0.00445833,2393
0.0045,2093
0.00454167,1735
0.00458333,1319
0.004625,858
0.00466667,333
0.00470833,-264
0.00475,-913
0.00479167,-1595
0.00483333,-2331
0.004875,-3111
0.00491667,-3909
0.00495833,-4690
0.005,-5480
0.00504167,-6264
0.00508333,-6988
0.005125,-7628
0.00516667,-8135
0.00520833,-8202
0.00525,-8202
0.00529167,-8202
0.00533333,-8202
0.005375,-8202
0.00541667,-8202
0.00545833,-8202
0.0055,-8141
0.00554167,-7566
0.00558333,-6758
0.005625,-5834
0.00566667,-4827
0.00570833,-3733
0.00575,-2575
0.00579167,-1386
0.00583333,-187
0.005875,1017
0.00591667,2204
0.00595833,3347
0.006,4444
0.00604167,5499
0.00608333,6489
0.006125,7411
0.00616667,8119
0.00620833,8181
0.00625,8181
0.00629167,8181
0.00633333,8181
0.006375,8181
0.00641667,8181
0.00645833,8181
0.0065,8181
0.00654167,8181
0.00658333,8181
0.006625,8181
0.00666667,8181
0.00670833,8181
0.00675,8181
0.00679167,8181
0.00683333,8181
0.006875,8181
0.00691667,7878
0.00695833,7300
0.007,6697
0.00704167,6040
0.00708333,5332
0.007125,4576
0.00716667,3779
0.00720833,2932
0.00725,2044
0.00729167,1141
0.00733333,227
0.007375,-692
0.00741667,-1590
0.00745833,-2452
0.0075,-3264
0.00754167,-4035
0.00758333,-4733
0.007625,-5359
0.00766667,-5919
0.00770833,-6400
0.00775,-6781
0.00779167,-7058
0.00783333,-7259
0.007875,-7375
0.00791667,-7376
0.00795833,-7296
0.008,-7160
0.00804167,-6973
0.00808333,-6726
0.008125,-6442
0.00816667,-6166
0.00820833,-5880
0.00825,-5595
0.00829167,-5327
0.00833333,-5102
0.008375,-4910
0.00841667,-4733
0.00845833,-4595
0.0085,-4509
0.00854167,-4467
0.00858333,-4448
0.008625,-4460
0.00866667,-4491
0.00870833,-4531
0.00875,-4560
0.00879167,-4580
0.00883333,-4605
0.008875,-4601
0.00891667,-4547
0.00895833,-4467
0.009,-4359
0.00904167,-4212
0.00908333,-4040
0.009125,-3873
0.00916667,-3695
0.00920833,-3496
0.00925,-3314
0.00929167,-3166
0.00933333,-3052
0.009375,-2977
0.00941667,-2968
0.00945833,-3034
0.0095,-3162
0.00954167,-3361
0.00958333,-3644
0.009625,-4015
0.00966667,-4438
0.00970833,-4905
0.00975,-5404
0.00979167,-5929
0.00983333,-6446
0.009875,-6937
0.00991667,-7403
0.00995833,-7816
0.01,-8139
0.0100417,-8202
0.0100833,-8202
0.010125,-8202
0.0101667,-8202
0.0102083,-8182
0.01025,-7880
0.0102917,-7417
0.0103333,-6863
0.010375,-6227
0.0104167,-5527
0.0104583,-4780
0.0105,-4002
0.0105417,-3207
0.0105833,-2415
0.010625,-1656
0.0106667,-940
0.0107083,-255
0.01075,396
0.0107917,1001
0.0108333,1536
0.010875,2012
0.0109167,2438
0.0109583,2814
0.011,3142
0.0110417,3424
0.0110833,3677
0.011125,3891
0.0111667,4061
0.0112083,4190
0.01125,4296
0.0112917,4354
0.0113333,4353
0.011375,4313
0.0114167,4224
0.0114583,4056
0.0115,3805
0.0115417,3497
0.0115833,3131
0.011625,2681
0.0116667,2135
0.0117083,1520
0.01175,843
0.0117917,80
0.0118333,-761
0.011875,-1653
0.0119167,-2563
0.0119583,-3491
0.012,-4440
0.0120417,-5383
0.0120833,-6282
0.012125,-7128
0.0121667,-7899
0.0122083,-8202
0.01225,-8202
0.0122917,-7980
0.0123333,-7662
0.012375,-7351
0.0124167,-7053
0.0124583,-6768
0.0125,-6492
0.0125417,-6231
0.0125833,-5978
0.012625,-5738
0.0126667,-5508
0.0127083,-5287
0.01275,-5075
0.0127917,-4872
0.0128333,-4679
0.012875,-4492
0.0129167,-4312
0.0129583,-4136
0.013,-3497
0.0130417,-2530
0.0130833,-1600
0.013125,-720
0.0131667,115
0.0132083,894
0.01325,1599
0.0132917,2224
0.0133333,2779
0.013375,3275
0.0134167,3697
0.0134583,4032
0.0135,4297
0.0135417,4518
0.0135833,4687
0.013625,4790
0.0136667,4843
0.0137083,4856
0.01375,4810
0.0137917,4707
0.0138333,4559
0.013875,4376
0.0139167,4144
0.0139583,3870
0.014,3562
0.0140417,3219
0.0140833,2831
0.014125,2407
0.0141667,1963
0.0142083,1505
0.01425,1034
0.0142917,557
0.0143333,86
0.014375,-370
0.0144167,-795
0.0144583,-1192
0.0145,-1539
0.0145417,-1827
0.0145833,-2042
0.014625,-2187
0.0146667,-2250
0.0147083,-2223
0.01475,-2119
0.0147917,-1940
0.0148333,-1676
0.014875,-1325
0.0149167,-909
0.0149583,-449
0.015,71
0.0150417,641
0.0150833,1232
0.015125,1821
0.0151667,2422
0.0152083,3026
0.01525,3602
0.0152917,4146
0.0153333,4666
0.015375,5157
0.0154167,5600
0.0154583,5990
0.0155,6337
0.0155417,6647
0.0155833,6898
0.015625,7079
0.0156667,7209
0.0157083,7284
0.01575,7294
0.0157917,7246
0.0158333,7155
0.015875,7018
0.0159167,6822
0.0159583,6574
0.016,6280
0.0160417,5932
0.0160833,5519
0.016125,5048
0.0161667,4527
0.0162083,3930
0.01625,3258
0.0162917,2524
0.0163333,1746
0.016375,913
0.0164167,35
0.0164583,-863
0.0165,-1773
0.0165417,-2704
0.0165833,-3639
0.016625,-4553
0.0166667,-5435
0.0167083,-6268
0.01675,-7030
0.0167917,-7692
0.0168333,-8162
0.016875,-8202
0.0169167,-8202
0.0169583,-8202
0.017,-8202
0.0170417,-8202
0.0170833,-8202
0.017125,-8202
0.0171667,-8202
0.0172083,-8079
0.01725,-7659
0.0172917,-7140
0.0173333,-6566
0.017375,-5948
0.0174167,-5277
0.0174583,-4520
0.0175,-3522
0.0175417,-2382
0.0175833,-1317
0.017625,-365
0.0176667,475
0.0177083,1213
0.01775,1855
0.0177917,2418
0.0178333,2904
0.017875,3322
0.0179167,3676
0.0179583,3977
0.018,4228
0.0180417,4437
0.0180833,4604
0.018125,4739
0.0181667,4837
0.0182083,4910
0.01825,4956
0.0182917,4982
0.0183333,4988
0.018375,4974
0.0184167,4947
0.0184583,4909
0.0185,4857
0.0185417,4794
0.0185833,4723
0.018625,4645
0.0186667,4561
