с,code
0,43
4.16667E-05,46
8.33333E-05,42
0.000125,46
0.000166667,46
0.000208333,44
0.00025,36
0.000291667,31
0.000333333,29
0.000375,24
0.000416667,16
0.000458333,20
0.0005,22
0.000541667,18
0.000583333,12
0.000625,9
0.000666667,15
0.000708333,16
0.00075,10
0.000791667,5
0.000833333,10
0.000875,12
0.000916667,5
0.000958333,4
0.001,13
0.00104167,13
0.00108333,0
0.001125,-4
0.00116667,1
0.00120833,1
0.00125,-9
0.00129167,-13
0.00133333,-5
0.001375,-13
0.00141667,-24
0.00145833,-32
0.0015,-28
0.00154167,-28
0.00158333,-30
0.001625,-33
0.00166667,-34
0.00170833,-30
0.00175,-31
0.00179167,-35
0.00183333,-31
0.001875,-25
0.00191667,-24
0.00195833,-22
0.002,-17
0.00204167,-13
0.00208333,-11
0.002125,-8
0.00216667,-2
0.00220833,2
0.00225,5
0.00229167,10
0.00233333,18
0.002375,20
0.00241667,16
0.00245833,17
0.0025,20
0.00254167,26
0.00258333,25
0.002625,17
0.00266667,16
0.00270833,16
0.00275,7
0.00279167,5
0.00283333,3
0.002875,-1
0.00291667,-8
0.00295833,-10
0.003,-14
0.00304167,-19
0.00308333,-22
0.003125,-30
0.00316667,-30
0.00320833,-26
0.00325,-29
0.00329167,-38
0.00333333,-35
0.003375,-30
0.00341667,-34
0.00345833,-36
0.0035,-28
0.00354167,-28
0.00358333,-36
0.003625,-35
0.00366667,-27
0.00370833,-27
0.00375,-38
0.00379167,-39
0.00383333,-31
0.003875,-29
0.00391667,-37
0.00395833,-38
0.004,-31
0.00404167,-22
0.00408333,-25
0.004125,-22
0.00416667,-19
0.00420833,-9
0.00425,-2
0.00429167,3
0.00433333,8
0.004375,11
0.00441667,15
0.00445833,28
0.0045,32
0.00454167,30
0.00458333,38
0.004625,49
0.00466667,49
0.00470833,44
0.00475,47
0.00479167,52
0.00483333,43
0.004875,34
0.00491667,35
0.00495833,31
0.005,25
0.00504167,22
0.00508333,18
0.005125,9
0.00516667,3
0.00520833,0
0.00525,-4
0.00529167,-12
0.00533333,-16
0.005375,-16
0.00541667,-18
0.00545833,-18
0.0055,-13
0.00554167,-15
0.00558333,-15
0.005625,-13
0.00566667,-14
0.00570833,-16
0.00575,-13
0.00579167,-12
0.00583333,-11
0.005875,-15
0.00591667,-10
0.00595833,-6
0.006,-10
0.00604167,-17
0.00608333,-14
0.006125,-11
0.00616667,-12
0.00620833,-15
0.00625,-13
0.00629167,-10
0.00633333,-11
0.006375,-13
0.00641667,-4
0.00645833,6
0.0065,3
0.00654167,-4
0.00658333,4
0.006625,15
0.00666667,17
0.00670833,17
0.00675,19
0.00679167,24
0.00683333,27
0.006875,24
0.00691667,25
0.00695833,27
0.007,27
0.00704167,23
0.00708333,22
0.007125,25
0.00716667,19
0.00720833,8
0.00725,7
0.00729167,12
0.00733333,9
0.007375,1
0.00741667,1
0.00745833,0
0.0075,-9
0.00754167,-10
0.00758333,-8
0.007625,-18
0.00766667,-26
0.00770833,-20
0.00775,-15
0.00779167,-22
0.00783333,-29
0.007875,-27
0.00791667,-20
0.00795833,-24
0.008,-26
0.00804167,-18
0.00808333,-14
0.008125,-18
0.00816667,-18
0.00820833,-10
0.00825,-5
0.00829167,-5
0.00833333,-3
0.008375,5
0.00841667,8
0.00845833,6
0.0085,11
0.00854167,22
0.00858333,19
0.008625,9
0.00866667,17
0.00870833,27
0.00875,16
0.00879167,5
0.00883333,12
0.008875,18
0.00891667,11
0.00895833,9
0.009,11
0.00904167,13
0.00908333,14
0.009125,9
0.00916667,14
0.00920833,17
0.00925,11
0.00929167,9
0.00933333,14
0.009375,19
0.00941667,11
0.00945833,10
0.0095,19
0.00954167,22
0.00958333,11
0.009625,9
0.00966667,17
0.00970833,13
0.00975,3
0.00979167,-2
0.00983333,-1
0.009875,-13
0.00991667,-24
0.00995833,-23
0.01,-24
0.0100417,-30
0.0100833,-30
0.010125,-30
0.0101667,-34
0.0102083,-40
0.01025,-38
0.0102917,-32
0.0103333,-28
0.010375,-30
0.0104167,-33
0.0104583,-27
0.0105,-15
0.0105417,-8
0.0105833,-2
0.010625,4
0.0106667,11
0.0107083,21
0.01075,23
0.0107917,25
0.0108333,31
0.010875,36
0.0109167,46
0.0109583,49
0.011,51
0.0110417,46
0.0110833,44
0.011125,50
0.0111667,52
0.0112083,51
0.01125,44
0.0112917,40
0.0113333,33
0.011375,19
0.0114167,14
0.0114583,7
0.0115,-3
0.0115417,-8
0.0115833,-14
0.011625,-16
0.0116667,-22
0.0117083,-33
0.01175,-39
0.0117917,-54
0.0118333,-73
0.011875,-87
0.0119167,-87
0.0119583,-82
0.012,-79
0.0120417,-81
0.0120833,-78
0.012125,-81
0.0121667,-90
0.0122083,-105
0.01225,-110
0.0122917,-101
0.0123333,-98
0.012375,-88
0.0124167,-56
0.0124583,-17
0.0125,-5
0.0125417,3
0.0125833,34
0.012625,61
0.0126667,62
0.0127083,58
0.01275,70
0.0127917,91
0.0128333,126
0.012875,180
0.0129167,245
0.0129583,310
0.013,366
0.0130417,415
0.0130833,436
0.013125,444
0.0131667,459
0.0132083,477
0.01325,493
0.0132917,514
0.0133333,549
0.013375,596
0.0134167,640
0.0134583,677
0.0135,704
0.0135417,718
0.0135833,711
0.013625,693
0.0136667,694
0.0137083,732
0.01375,783
0.0137917,848
0.0138333,928
0.013875,1023
0.0139167,1126
0.0139583,1221
0.014,1316
0.0140417,1400
0.0140833,1473
0.014125,1547
0.0141667,1635
0.0142083,1728
0.01425,1825
0.0142917,1933
0.0143333,2041
0.014375,2137
0.0144167,2225
0.0144583,2328
0.0145,2416
0.0145417,2472
0.0145833,2523
0.014625,2574
0.0146667,2622
0.0147083,2662
0.01475,2709
0.0147917,2766
0.0148333,2795
0.014875,2776
0.0149167,2733
0.0149583,2687
0.015,2606
0.0150417,2481
0.0150833,2342
0.015125,2199
0.0151667,2036
0.0152083,1850
0.01525,1662
0.0152917,1484
0.0153333,1288
0.015375,1083
0.0154167,899
0.0154583,745
0.0155,617
0.0155417,529
0.0155833,486
0.015625,477
0.0156667,510
0.0157083,591
0.01575,706
0.0157917,821
0.0158333,933
0.015875,1042
0.0159167,1145
0.0159583,1224
0.016,1269
0.0160417,1287
0.0160833,1283
0.016125,1216
0.0161667,1074
0.0162083,861
0.01625,589
0.0162917,248
0.0163333,-164
0.016375,-621
0.0164167,-1116
0.0164583,-1656
0.0165,-2199
0.0165417,-2714
0.0165833,-3210
0.016625,-3676
0.0166667,-4103
0.0167083,-4468
0.01675,-4782
0.0167917,-5035
0.0168333,-5190
0.016875,-5252
0.0169167,-5232
0.0169583,-5144
0.017,-4970
0.0170417,-4694
0.0170833,-4335
0.017125,-3917
0.0171667,-3431
0.0172083,-2874
0.01725,-2273
0.0172917,-1672
0.0173333,-1067
0.017375,-447
0.0174167,182
0.0174583,811
0.0175,1445
0.0175417,2075
0.0175833,2702
0.017625,3330
0.0176667,3969
0.0177083,4609
0.01775,5187
0.0177917,5678
0.0178333,6068
0.017875,6411
0.0179167,6750
0.0179583,7100
0.018,7454
0.0180417,7783
0.0180833,8074
0.018125,8179
0.0181667,8179
0.0182083,8179
0.01825,8179
0.0182917,8179
0.0183333,8179
0.018375,8102
0.0184167,7844
0.0184583,7530
0.0185,7144
0.0185417,6691
0.0185833,6164
0.018625,5560
0.0186667,4858
0.0187083,4089
0.01875,3264
0.0187917,2385
0.0188333,1502
0.018875,643
0.0189167,-203
0.0189583,-1043
0.019,-1854
0.0190417,-2638
0.0190833,-3399
0.019125,-4127
0.0191667,-4774
0.0192083,-5353
0.01925,-5873
0.0192917,-6315
0.0193333,-6662
0.019375,-6931
0.0194167,-7119
0.0194583,-7225
0.0195,-7277
0.0195417,-7284
0.0195833,-7267
0.019625,-7229
0.0196667,-7186
0.0197083,-7140
0.01975,-7097
0.0197917,-7060
0.0198333,-7038
0.019875,-7026
0.0199167,-7039
0.0199583,-7210
0.02,-7292
0.0200417,-7413
0.0200833,-7569
0.020125,-7756
0.0201667,-7948
0.0202083,-8140
0.02025,-8297
0.0202917,-8328
0.0203333,-8328
0.020375,-8328
0.0204167,-8328
0.0204583,-8328
0.0205,-8312
0.0205417,-8207
0.0205833,-8076
0.020625,-7957
0.0206667,-7845
0.0207083,-7739
0.02075,-7651
0.0207917,-7589
0.0208333,-7578
0.020875,-7638
0.0209167,-7766
0.0209583,-7945
0.021,-8183
0.0210417,-8328
0.0210833,-8328
0.021125,-8260
0.0211667,-7956
0.0212083,-7643
0.02125,-7341
0.0212917,-7050
0.0213333,-6770
0.021375,-6503
0.0214167,-6247
0.0214583,-6000
0.0215,-5766
0.0215417,-5541
0.0215833,-5324
0.021625,-5118
0.0216667,-4918
0.0217083,-4729
0.02175,-4546
0.0217917,-4372
0.0218333,-4205
0.021875,-4044
0.0219167,-3890
0.0219583,-3741
0.022,-3550
0.0220417,-3020
0.0220833,-2512
0.022125,-2081
0.0221667,-1716
0.0222083,-1424
0.02225,-1208
0.0222917,-1054
0.0223333,-942
0.022375,-854
0.0224167,-773
0.0224583,-692
0.0225,-606
0.0225417,-492
0.0225833,-362
0.022625,-202
0.0226667,3
0.0227083,260
0.02275,558
0.0227917,884
0.0228333,1223
0.022875,1572
0.0229167,1944
0.0229583,2314
0.023,2647
0.0230417,2936
0.0230833,3204
0.023125,3429
0.0231667,3559
0.0232083,3594
0.02325,3579
0.0232917,3519
0.0233333,3364
0.023375,3102
0.0234167,2787
0.0234583,2440
0.0235,2019
0.0235417,1539
0.0235833,1047
0.023625,570
0.0236667,98
0.0237083,-339
0.02375,-683
0.0237917,-945
0.0238333,-1176
0.023875,-1348
0.0239167,-1427
0.0239583,-1427
0.024,-1387
0.0240417,-1262
0.0240833,-1009
0.024125,-693
0.0241667,-380
0.0242083,-46
0.02425,338
0.0242917,697
0.0243333,972
0.024375,1199
0.0244167,1411
0.0244583,1559
0.0245,1595
0.0245417,1579
0.0245833,1568
0.024625,1533
0.0246667,1436
0.0247083,1311
0.02475,1211
0.0247917,1129
0.0248333,1059
0.024875,1031
0.0249167,1058
0.0249583,1128
0.025,1263
0.0250417,1481
0.0250833,1769
0.025125,2130
0.0251667,2561
0.0252083,3052
0.02525,3576
0.0252917,4116
0.0253333,4669
0.025375,5211
0.0254167,5708
0.0254583,6150
0.0255,6546
0.0255417,6860
0.0255833,7077
0.025625,7198
0.0256667,7207
0.0257083,7084
0.02575,6826
0.0257917,6449
0.0258333,5989
0.025875,5482
0.0259167,4953
0.0259583,4397
0.026,3845
0.0260417,3359
0.0260833,2952
0.026125,2614
0.0261667,2365
0.0262083,2247
0.02625,2256
0.0262917,2362
0.0263333,2578
0.026375,2902
0.0264167,3308
0.0264583,3774
0.0265,4301
0.0265417,4866
0.0265833,5419
0.026625,5930
0.0266667,6403
0.0267083,6819
0.02675,7159
0.0267917,7393
0.0268333,7533
0.026875,7592
0.0269167,7564
0.0269583,7428
0.027,7205
0.0270417,6925
0.0270833,6574
0.027125,6158
0.0271667,5721
0.0272083,5288
0.02725,4860
0.0272917,4454
0.0273333,4085
0.027375,3764
0.0274167,3474
0.0274583,3223
0.0275,3027
0.0275417,2854
0.0275833,2664
0.027625,2459
0.0276667,2245
0.0277083,2016
0.02775,1769
0.0277917,1491
0.0278333,1169
0.027875,785
0.0279167,359
0.0279583,-92
0.028,-580
0.0280417,-1147
0.0280833,-1781
0.028125,-2445
0.0281667,-3127
0.0282083,-3836
0.02825,-4558
0.0282917,-5245
0.0283333,-5896
0.028375,-6525
0.0284167,-7127
0.0284583,-7700
0.0285,-8209
0.0285417,-8328
0.0285833,-8328
0.028625,-8328
0.0286667,-8328
0.0287083,-8328
0.02875,-8328
0.0287917,-8328
0.0288333,-8328
0.028875,-8328
0.0289167,-8328
0.0289583,-8328
0.029,-8328
0.0290417,-8328
0.0290833,-8283
0.029125,-7980
0.0291667,-7609
0.0292083,-7191
0.02925,-6744
0.0292917,-6276
0.0293333,-5728
0.029375,-4936
0.0294167,-3928
0.0294583,-2953
0.0295,-2076
0.0295417,-1296
0.0295833,-608
0.029625,-1
0.0296667,532
0.0297083,1001
0.02975,1404
0.0297917,1754
0.0298333,2060
0.029875,2318
0.0299167,2536
0.0299583,2720
0.03,2872
0.0300417,2995
0.0300833,3092
0.030125,3167
0.0301667,3224
0.0302083,3261
0.03025,3280
0.0302917,3287
0.0303333,3282
0.030375,3265
0.0304167,3281
0.0304583,3554
0.0305,3768
0.0305417,3912
0.0305833,4003
0.030625,4052
0.0306667,4065
0.0307083,4045
0.03075,3986
0.0307917,3894
0.0308333,3787
0.030875,3666
0.0309167,3529
0.0309583,3384
0.031,3238
0.0310417,3095
0.0310833,2945
0.031125,2784
0.0311667,2620
0.0312083,2448
0.03125,2266
0.0312917,2077
0.0313333,1887
0.031375,1683
0.0314167,1470
0.0314583,1262
0.0315,1061
0.0315417,859
0.0315833,663
0.031625,482
0.0316667,335
0.0317083,231
0.03175,165
0.0317917,131
0.0318333,120
0.031875,145
0.0319167,208
0.0319583,307
0.032,430
0.0320417,566
0.0320833,730
0.032125,917
0.0321667,1124
0.0322083,1357
0.03225,1597
0.0322917,1838
0.0323333,2068
0.032375,2297
0.0324167,2517
0.0324583,2719
0.0325,2891
0.0325417,3042
0.0325833,3170
0.032625,3278
0.0326667,3361
0.0327083,3411
0.03275,3429
0.0327917,3421
0.0328333,3388
0.032875,3315
0.0329167,3205
0.0329583,3078
0.033,2941
0.0330417,2782
0.0330833,2610
0.033125,2455
0.0331667,2317
0.0332083,2174
0.03325,2034
0.0332917,1898
0.0333333,1764
0.033375,1612
0.0334167,1454
0.0334583,1298
0.0335,1157
0.0335417,1040
0.0335833,939
0.033625,850
0.0336667,767
0.0337083,695
0.03375,646
0.0337917,614
0.0338333,591
0.033875,576
0.0339167,571
0.0339583,573
0.034,587
0.0340417,609
0.0340833,633
0.034125,665
0.0341667,686
0.0342083,691
0.03425,704
0.0342917,729
0.0343333,744
0.034375,741
0.0344167,749
0.0344583,780
0.0345,835
0.0345417,915
0.0345833,1013
0.034625,1133
0.0346667,1282
0.0347083,1451
0.03475,1637
0.0347917,1854
0.0348333,2100
0.034875,2378
0.0349167,2667
0.0349583,2947
0.035,3214
0.0350417,3466
0.0350833,3688
0.035125,3845
0.0351667,3938
0.0352083,3974
0.03525,3935
0.0352917,3808
0.0353333,3611
0.035375,3343
0.0354167,3004
0.0354583,2602
0.0355,2146
0.0355417,1629
0.0355833,1053
0.035625,442
0.0356667,-189
0.0357083,-845
0.03575,-1511
0.0357917,-2155
0.0358333,-2767
0.035875,-3351
0.0359167,-3881
0.0359583,-4338
0.036,-4730
0.0360417,-5076
0.0360833,-5380
0.036125,-5630
0.0361667,-5832
0.0362083,-6002
0.03625,-6143
0.0362917,-6230
0.0363333,-6260
0.036375,-6255
0.0364167,-6241
0.0364583,-6241
0.0365,-6232
0.0365417,-6225
0.0365833,-6239
0.036625,-6266
0.0366667,-6296
0.0367083,-6328
0.03675,-6364
0.0367917,-6407
0.0368333,-6463
0.036875,-6535
0.0369167,-6606
0.0369583,-6666
0.037,-6716
0.0370417,-6770
0.0370833,-6833
0.037125,-6895
0.0371667,-6937
0.0372083,-6958
0.03725,-6985
0.0372917,-7025
0.0373333,-7078
0.037375,-7140
0.0374167,-7217
0.0374583,-7320
0.0375,-7431
0.0375417,-7556
0.0375833,-7685
0.037625,-7823
0.0376667,-7953
0.0377083,-8066
0.03775,-8140
0.0377917,-8157
0.0378333,-8108
0.037875,-7972
0.0379167,-7734
0.0379583,-7377
0.038,-6904
0.0380417,-6353
0.0380833,-5735
0.038125,-5057
0.0381667,-4336
0.0382083,-3605
0.03825,-2870
0.0382917,-2142
0.0383333,-1444
0.038375,-783
0.0384167,-163
0.0384583,421
0.0385,969
0.0385417,1477
0.0385833,1935
0.038625,2346
0.0386667,2706
0.0387083,3025
0.03875,3306
0.0387917,3554
0.0388333,3766
0.038875,3936
0.0389167,4075
0.0389583,4191
0.039,4272
0.0390417,4324
0.0390833,4355
0.039125,4380
0.0391667,4395
0.0392083,4388
0.03925,4373
0.0392917,4360
0.0393333,4340
0.039375,4311
0.0394167,4276
0.0394583,4239
0.0395,4209
0.0395417,4179
0.0395833,4150
0.039625,4119
0.0396667,4087
0.0397083,4045
0.03975,4002
0.0397917,3962
0.0398333,3917
0.039875,3854
0.0399167,3774
0.0399583,3683
0.04,0
