с,code
0,13
4.16667E-05,54
8.33333E-05,83
0.000125,75
0.000166667,60
0.000208333,61
0.00025,53
0.000291667,55
0.000333333,91
0.000375,122
0.000416667,108
0.000458333,94
0.0005,118
0.000541667,126
0.000583333,73
0.000625,4
0.000666667,-19
0.000708333,0
0.00075,51
0.000791667,134
0.000833333,222
0.000875,252
0.000916667,208
0.000958333,131
0.001,44
0.00104167,-44
0.00108333,-92
0.001125,-82
0.00116667,-49
0.00120833,19
0.00125,127
0.00129167,220
0.00133333,262
0.001375,292
0.00141667,353
0.00145833,416
0.0015,443
0.00154167,485
0.00158333,597
0.001625,730
0.00166667,873
0.00170833,1060
0.00175,1271
0.00179167,1463
0.00183333,1627
0.001875,1785
0.00191667,1939
0.00195833,2068
0.002,2203
0.00204167,2411
0.00208333,2674
0.002125,2946
0.00216667,3249
0.00220833,3608
0.00225,3954
0.00229167,4198
0.00233333,4365
0.002375,4538
0.00241667,4726
0.00245833,4881
0.0025,5009
0.00254167,5148
0.00258333,5309
0.002625,5480
0.00266667,5637
0.00270833,5751
0.00275,5776
0.00279167,5694
0.00283333,5553
0.002875,5336
0.00291667,5003
0.00295833,4590
0.003,4164
0.00304167,3725
0.00308333,3221
0.003125,2634
0.00316667,1996
0.00320833,1265
0.00325,413
0.00329167,-535
0.00333333,-1562
0.003375,-2713
0.00341667,-4004
0.00345833,-5393
0.0035,-6856
0.00354167,-8113
0.00358333,-8203
0.003625,-8203
0.00366667,-8203
0.00370833,-8203
0.00375,-8203
0.00379167,-8203
0.00383333,-8203
0.003875,-8203
0.00391667,-8203
0.00395833,-8203
0.004,-8203
0.00404167,-8203
0.00408333,-8203
0.004125,-8203
0.00416667,-8203
0.00420833,-8203
0.00425,-8203
0.00429167,-8203
0.00433333,-8203
0.004375,-8203
0.00441667,-8203
0.00445833,-8149
0.0045,-7846
0.00454167,-7529
0.00458333,-7223
0.004625,-6933
0.00466667,-6653
0.00470833,-6385
0.00475,-6127
0.00479167,-5881
0.00483333,-5646
0.004875,-5420
0.00491667,-5125
0.00495833,-3994
0.005,-2682
0.00504167,-1486
0.00508333,-38
0.005125,1389
0.00516667,2624
0.00520833,3696
0.00525,4616
0.00529167,5430
0.00533333,6185
0.005375,6864
0.00541667,7423
0.00545833,7877
0.0055,8177
0.00554167,8180
0.00558333,8180
0.005625,8180
0.00566667,8180
0.00570833,8180
0.00575,8180
0.00579167,8071
0.00583333,7590
0.005875,7045
0.00591667,6450
0.00595833,5857
0.006,5275
0.00604167,4671
0.00608333,4033
0.006125,3421
0.00616667,2890
0.00620833,2422
0.00625,2008
0.00629167,1707
0.00633333,1545
0.006375,1483
0.00641667,1493
0.00645833,1598
0.0065,1806
0.00654167,2041
0.00658333,2275
0.006625,2525
0.00666667,2828
0.00670833,3155
0.00675,3492
0.00679167,3844
0.00683333,4233
0.006875,4634
0.00691667,5020
0.00695833,5369
0.007,5642
0.00704167,5801
0.00708333,5812
0.007125,5702
0.00716667,5488
0.00720833,5160
0.00725,4726
0.00729167,4250
0.00733333,3759
0.007375,3178
0.00741667,2464
0.00745833,1661
0.0075,798
0.00754167,-133
0.00758333,-1078
0.007625,-1941
0.00766667,-2652
0.00770833,-3223
0.00775,-3654
0.00779167,-3928
0.00783333,-4066
0.007875,-4112
0.00791667,-4088
0.00795833,-3986
0.008,-3806
0.00804167,-3576
0.00808333,-3318
0.008125,-3050
0.00816667,-2766
0.00820833,-2461
0.00825,-2123
0.00829167,-1764
0.00833333,-1406
0.008375,-1070
0.00841667,-776
0.00845833,-517
0.0085,-296
0.00854167,-101
0.00858333,96
0.008625,313
0.00866667,550
0.00870833,794
0.00875,1038
0.00879167,1265
0.00883333,1477
0.008875,1664
0.00891667,1807
0.00895833,1889
0.009,1931
0.00904167,1952
0.00908333,1954
0.009125,1914
0.00916667,1837
0.00920833,1734
0.00925,1599
0.00929167,1405
0.00933333,1150
0.009375,861
0.00941667,554
0.00945833,237
0.0095,-98
0.00954167,-424
0.00958333,-715
0.009625,-949
0.00966667,-1126
0.00970833,-1254
0.00975,-1337
0.00979167,-1360
0.00983333,-1314
0.009875,-1305
0.00991667,-1085
0.00995833,-866
0.01,-670
0.0100417,-493
0.0100833,-333
0.010125,-198
0.0101667,-77
0.0102083,30
0.01025,123
0.0102917,203
0.0103333,274
0.010375,347
0.0104167,653
0.0104583,945
0.0105,1190
0.0105417,1411
0.0105833,1611
0.010625,1788
0.0106667,1951
0.0107083,2094
0.01075,2224
0.0107917,2338
0.0108333,2443
0.010875,2534
0.0109167,2612
0.0109583,2686
0.011,2765
0.0110417,2843
0.0110833,2911
0.011125,2963
0.0111667,3004
0.0112083,3027
0.01125,3024
0.0112917,3007
0.0113333,2983
0.011375,2955
0.0114167,2914
0.0114583,2845
0.0115,2745
0.0115417,2613
